MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F	DBS78G	DBS78H	DBS78I	DBS78J	DBS78K
AT>CG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
AT>GA	0.013227818117775314	0.009280479551428774	0.0030330857100731618	0.0028180028011168664	0.0030745149921131087	0.002749879747716477	0.004457859735218032	0.0014967192513116363	0.004729357801261358	0.0071783872170878265	0.0042300389416292695
AT>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
AT>TA	0.01512726425441239	0.008417654100351986	0.005792779324959459	5.7024908710445746e-05	0.008908461911391895	4.3227281033371885e-05	0.003545129472361926	0.01341291390920863	0.011962762453246492	0.015845796039381337	0.004199643243706911
CC>AA	2.2268326608862928e-05	2.3529200104540256e-05	2.0642751659316617e-05	0.6716698497533798	1.700212961467847e-05	9.340608970331842e-06	2.7018579123705423e-05	1.7941901627400063e-05	2.3273821394790654e-05	1.8532414024268382e-05	1.8742418909831975e-05
CC>AG	2.5707110804518152e-05	2.5325811149698912e-05	0.009609980271335342	0.0107843532677947	2.890629272804072e-05	0.022689922182997136	0.479428350871179	2.0430470561658604e-05	2.5757672687524526e-05	0.01270963483362821	0.012783623471327133
CC>AT	0.018902935215470505	0.16277435478708652	2.598811577131007e-05	0.011704387788109909	0.0344358339150505	0.01773190285939626	3.427987807853583e-05	0.00555181495555009	3.0413308190209896e-05	0.0187372422940568	0.012906417986711683
CC>GA	0.011743057936545636	0.023234569270698557	0.008470313210598235	0.008996625356644472	0.017393226143803987	2.5267102824334825e-05	3.992193031715866e-05	0.037034721504924824	0.05702584673672391	0.0075367299174198855	0.03233061970319824
CC>GG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
CC>GT	0.018869506519301162	0.03833532591779658	0.008660198297335834	0.009977316635316431	4.3835175165440885e-05	0.00870831569228964	0.023649772939673616	0.017982222390711892	0.011510568290153364	0.009811087955313269	0.00861327147713382
CC>TA	0.06397622389810446	0.03004564441804026	0.013341146924904053	0.0075327392785405085	0.022795180336929555	0.030463182003388985	0.02023876102388719	0.01713586609312497	0.019035868905361516	0.01760292302155029	0.04025706068726625
CC>TG	0.01545275138226619	0.0074579564154798085	0.006144399958187326	0.00432325199283999	0.03089647430064512	0.013199033802447958	0.007948307362069803	0.002932005130378457	0.017813429568256347	0.0018956497109077948	0.003958372319478561
CC>TT	2.6637901216530756e-05	1.9804524542044178e-05	0.009818145209481119	0.010604070996537603	2.801252568812271e-05	0.012107190418456308	1.8866218961773502e-05	2.3763300281675562e-05	2.527666765047935e-05	0.014769531684248676	0.48271435452419004
CG>AT	0.011359737142023126	0.002887117402193932	0.0028696064286729476	0.003585193238783783	0.0032318127865437417	0.003143719386874485	0.001568238558199179	0.004194974561990724	0.005248806304734899	0.00393081396529548	0.006756951445398348
CG>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
CG>GT	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
CG>TA	0.0017210408669901275	0.008047210524091497	6.208309472034064e-05	6.240046471551371e-05	0.01152277763527915	0.0037420501104861613	0.01046844855773088	0.0013815638407929025	0.007589974054887231	0.004980917964106387	0.00822297979478511
CG>TC	0.024348721122654144	0.02171156908351198	0.01186346563311839	4.5346980490042675e-05	0.031770334733592635	0.0035889537893732874	0.020526584627562745	0.009178589577186359	0.006686085259267808	4.553723245711202e-05	0.02468906909410483
CG>TT	0.03956461192265124	0.013411177951361708	0.0008431195041699387	4.8262424916330664e-05	0.018487430333328447	0.018141355933191033	0.004192211495092124	0.027603353634318095	0.007268796685852408	0.021891117919637063	4.4567419904965415e-05
CT>AA	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
CT>AC	6.119368881627452e-05	0.0032817501415896306	0.00283313291996213	0.0036649237577269862	0.007354690853874976	0.0058228776647714165	0.0030820391165131394	0.006347979888748038	0.0026235031866235657	0.008797581302860635	0.008771152486588107
CT>AG	0.034071031500328294	3.233538824739905e-05	0.004061202532837645	0.005474160212515936	0.04103013831352958	0.010962435798076816	0.009563453736306352	0.012828511197396135	0.033050906623187375	0.014264663150424895	0.008467036223373725
CT>GA	0.03989001424373176	0.0039562578704438545	0.005871830516055828	0.0015600284138296654	0.008618466620434143	3.4309999900018354e-05	0.009330098630486342	0.014725739965244126	0.02229780994033111	0.018434528562071742	0.011239194375896962
CT>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
CT>GG	0.09095965721832423	0.00997803367984614	0.006124978133209767	0.007414733681811114	0.005897466323106452	0.004550375872258364	0.01479243615553969	0.014088181442533217	0.015286205109972192	4.132884670582371e-05	0.010634418298773577
CT>TA	0.027757401422610427	0.048115985023468553	0.003868375384756407	0.007973023804495528	0.014334951274880344	0.012280306319578152	0.0293105820996312	0.010404072890666501	0.02700832379075422	0.017377084218128964	0.003716153360594839
CT>TC	0.008617537685131538	0.002772970729408068	0.002885987809834963	0.0011366215669113445	0.004828912816083175	0.0021984378320970186	0.004055789484482375	0.004571138954997877	0.010840848307998386	0.003468763300285597	0.010042010489632958
CT>TG	0.013312348339129603	0.10553821179626842	0.007073716000265525	3.393910051722552e-05	0.01882848787384906	0.007644051503259367	0.023490888046058464	2.5152106575661767e-05	0.023186038039042185	0.012704037232365921	0.003943015447128598
GC>AA	3.848427132974545e-05	2.1627929546734017e-05	0.763876736164093	1.791335123648823e-05	2.4048020719983723e-05	1.085343380393492e-05	2.6469103466727113e-05	2.0144757115758965e-05	3.151542905470706e-05	2.5523765737793062e-05	2.025506087285344e-05
GC>AG	0.028550241960650348	0.013793980002052326	2.674747657502568e-05	0.0037159685663107215	0.011057634868708633	0.013244848878408889	0.012094190347722389	0.03126001610538592	0.057386092323701	0.018612682210925838	0.03806234303843899
GC>AT	3.2177331864306306e-05	2.5937060608309064e-05	0.011582237226823605	0.007060609586469718	0.21342277277259047	1.2148790527784688e-05	0.01415496523299377	0.007138946400870176	0.07300815898000704	0.006937550907346584	0.01107468673347329
GC>CA	0.006391798439656782	0.038196755921065535	0.001964058315665264	0.004321224028618128	4.169879593408273e-05	0.008729569136736852	3.8332852216171884e-05	0.09972670631080595	0.0014320883341800558	0.0044688384840459484	0.016473521701785405
GC>CG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
GC>TA	0.010677063968129612	0.019661600369484708	5.824977652082453e-05	0.004650225987279555	0.009193590481118008	0.0007846381628648184	0.00644934511504592	0.011190506439561432	0.01766280843567074	0.0017120615748960214	5.613218327198411e-05
TA>AT	0.012044625451108005	0.04209994369630295	0.007684696030294921	0.00111912028187362	0.008935567308518936	0.0076267501934125905	0.006749429091246384	0.011684092063968995	5.234110270369759e-05	0.017864221091197882	0.010579363971010025
TA>CG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TA>CT	0.012521793849881153	0.024343489888138947	0.00272784566033503	0.009321731806259309	0.04336628495951421	0.004355341104009728	0.007135642793188405	0.023716191018502288	0.016639634171936753	0.030439896615613787	0.00968226693252262
TA>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TA>GG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TA>GT	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TC>AA	2.8731349086304666e-05	1.909099035602944e-05	0.01825328102168448	0.009776276823232245	2.1556950828719814e-05	8.249883679298474e-06	2.5555152138897104e-05	1.669063137768878e-05	2.7782269586410872e-05	0.5357156869804991	1.751666173841667e-05
TC>AG	2.2978912270943398e-05	3.0265137611677298e-05	1.3670097385296992e-05	0.030320777011900467	2.4729625526486352e-05	0.016190356851974372	0.013300945766379227	0.34470620661631984	2.4936516637790433e-05	0.01330046374435138	0.01164414669557494
TC>AT	3.269727299031189e-05	2.8070394622166837e-05	0.011816444950539082	0.014233333088410424	3.000753264359446e-05	0.6218995278616907	1.98312660643421e-05	6.734643917904274e-05	2.330231315246974e-05	1.8810695027656384e-05	2.3458067788129088e-05
TC>CA	0.01911224383281175	0.030658513209709783	0.006861815326737996	0.012650718816924684	0.011272714518805849	0.010960447081047656	0.024267008086815308	0.0055659109420882185	0.013693124099578806	0.008346205046776353	4.269427933346985e-05
TC>CG	0.028251736548104135	0.05655145888874055	4.233351368223733e-05	0.004780442581333707	0.04251813441594306	0.00461024658589686	0.006068548212507115	0.014534430954122494	0.0228797787142715	0.005357530230353783	0.014337518863620365
TC>CT	0.04340494706794604	0.01121592987196139	0.0037236479617188084	0.01640497763167176	0.027467004147496078	0.028425373973509735	0.020573936623922314	0.006065787823539874	0.02328149767145078	0.024176974330778953	0.024421655904853522
TC>GA	2.5304286209622737e-05	0.008631441133495643	1.5204487564129295e-05	0.024990654098382956	2.0471991413349248e-05	0.0070055410817820496	2.1228165299455673e-05	0.013598271571768971	0.3188141750939394	0.02421223261348467	0.006851103137831242
TC>GG	0.03720579049337781	0.008855821304981268	0.0038416178846091497	0.006645016761164395	0.011056605064951933	0.003051790404182005	0.014437498675882428	0.009735254149685109	0.013743102298334028	0.005868262482787638	4.887311967346856e-05
TC>GT	0.018154479988546277	0.021385903471567266	3.740548915820423e-05	0.006740518902991603	0.0361827548533635	0.033738249445106776	0.01604071045146312	0.04057764305022526	0.011915525775169241	4.22584005415653e-05	0.010257566528980532
TG>AA	0.018286420675091602	0.04406836539975623	0.010186617870178457	0.011861478565291232	0.005569125021679611	2.5056159443318884e-05	0.022123553345848753	0.03480932657123503	0.026795188209431824	0.015258237178803369	0.0201379190290182
TG>AC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TG>AT	0.08131988752209812	0.030423220381974203	2.7652428552021878e-05	3.1421612552562604e-05	0.06838000175313634	0.023674721442057962	0.014053068003664747	0.007573047073275389	0.009332915285403942	0.026787654373244298	0.0052168283652384625
TG>CA	0.008280203303972182	0.00550612468705367	0.001206188114156248	0.004878811751283744	0.004920692267235912	4.776711369534799e-05	0.0075508226619907266	0.006762078659448889	0.011053670375501194	0.0013879293672895679	0.0033012787696255447
TG>CC	6.235587479750394e-05	5.942311418039026e-05	0.0010147105944876482	0.003939481081761187	0.013019302304746816	5.200484326148095e-05	0.005416250717280491	0.006106168941429738	0.001512090235822446	0.007472328418468048	6.429084466314331e-05
TG>CT	4.390408968551659e-05	4.2817668632863513e-05	0.009514682932796437	0.011990184606510468	0.13215004527119162	0.0045417153610543435	0.028848695604068077	0.011053510548503445	0.008996186053522679	4.229614543671545e-05	4.746991179870874e-05
TG>GA	6.161631323872522e-05	0.003081262459697124	0.00409506546590516	6.483762420733304e-05	0.004482940869396165	5.2190815889237756e-05	0.005537984734291968	0.01173335489153639	0.011927056440981687	0.00422390507592354	0.0067634192020705084
TG>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TG>GT	0.010047234543405163	0.05340839815544314	0.006916155168983096	0.008489205016788522	0.005294940771060889	0.0023324654095404187	4.740548508076851e-05	0.01792358847237665	0.004270554631420964	5.5157186238830036e-05	4.915711474495765e-05
TT>AA	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TT>AC	0.012822772168921878	0.003064832050995392	0.0038863006304249363	4.8523036593906e-05	0.0026989881401649524	0.01033196950618452	0.013624560745817386	0.03481877215147809	0.005282412396809377	0.00445598910634241	0.03063460865755019
TT>AG	0.003758586603726144	0.012007771661956212	0.0021457743235563007	0.004245614988273398	0.00506839624473893	0.004479322356928606	5.6896350118525635e-05	0.003143575273982909	0.0054555917860852786	0.0015727879523183218	0.01201234083455347
TT>CA	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TT>CC	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TT>CG	7.057421292605189e-05	6.844048596879778e-05	7.624810314155184e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361616124244e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377259056704e-05	7.465167849053008e-05	7.350074471711802e-05
TT>GA	0.0017222448289733923	0.005953136452990293	0.0008737334997325282	0.002453039110211345	0.005474914745718706	0.002942267444450408	0.01312942587089007	0.008666308677796527	0.01051688417949966	0.0047746883235959105	0.0013907105224158537
TT>GC	7.057421292605189e-05	6.844048596879778e-05	7.624810289901992e-05	7.417145995229173e-05	6.770980386742546e-05	6.286361579744456e-05	6.851947958542344e-05	6.429974916197048e-05	7.861377307563088e-05	7.465167849053008e-05	7.350074471711802e-05
TT>GG	0.00977829291944848	0.01158227847560435	6.285898465042313e-05	0.0024112931537577727	0.00201081096741594	0.005145515644714275	0.005778352653093558	0.00719403497029513	0.005268778207270467	0.0044789546616812006	0.00717731785759194
