Sample Names	MutationType	ID1	ID2	ID7	ID8	ID15	ID83B
TCGA-3C-AAAU-01	5:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:R:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:R:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	2:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	3:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	4:Del:M:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:M:3	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:M:4	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AAAU-01	5:Del:M:5	1.0	0.0	0.0	0.0	0.0	0.0
TCGA-3C-AALI-01	1:Del:C:0	0.0	0.0	0.1617539375113425	0.0	0.0	0.8382460624886575
TCGA-3C-AALI-01	1:Del:C:1	0.0	0.0	1.9391345107641704e-18	0.0	0.0	1.0
TCGA-3C-AALI-01	1:Del:C:2	0.0	0.0	0.11971526126367223	0.0	0.0	0.8802847387363278
TCGA-3C-AALI-01	1:Del:C:3	0.0	0.0	0.6471181708447094	0.0	0.0	0.35288182915529065
TCGA-3C-AALI-01	1:Del:C:4	0.0	0.0	0.8773103380844032	0.0	0.0	0.12268966191559683
TCGA-3C-AALI-01	1:Del:C:5	0.0	0.0	0.9682969345210635	0.0	0.0	0.03170306547893654
TCGA-3C-AALI-01	1:Del:T:0	0.0	0.0	0.824777933239961	0.0	0.0	0.17522206676003904
TCGA-3C-AALI-01	1:Del:T:1	0.0	0.0	0.03768154694523478	0.0	0.0	0.9623184530547653
TCGA-3C-AALI-01	1:Del:T:2	0.0	0.0	0.0019431660915263183	0.0	0.0	0.9980568339084737
TCGA-3C-AALI-01	1:Del:T:3	0.0	0.0	0.5000267157402245	0.0	0.0	0.49997328425977555
TCGA-3C-AALI-01	1:Del:T:4	0.0	0.0	0.9027665400673274	0.0	0.0	0.09723345993267264
TCGA-3C-AALI-01	1:Del:T:5	0.0	0.0	7.021376758071864e-06	0.0	0.0	0.9999929786232419
TCGA-3C-AALI-01	1:Ins:C:0	0.0	0.0	0.1536690602845431	0.0	0.0	0.8463309397154568
TCGA-3C-AALI-01	1:Ins:C:1	0.0	0.0	0.0013254833479054628	0.0	0.0	0.9986745166520945
TCGA-3C-AALI-01	1:Ins:C:2	0.0	0.0	0.00371912345756502	0.0	0.0	0.996280876542435
TCGA-3C-AALI-01	1:Ins:C:3	0.0	0.0	0.2554925381686979	0.0	0.0	0.7445074618313021
TCGA-3C-AALI-01	1:Ins:C:4	0.0	0.0	0.46226714978152433	0.0	0.0	0.5377328502184757
TCGA-3C-AALI-01	1:Ins:C:5	0.0	0.0	0.8456400209362023	0.0	0.0	0.15435997906379778
TCGA-3C-AALI-01	1:Ins:T:0	0.0	0.0	0.00014093280730920752	0.0	0.0	0.9998590671926908
TCGA-3C-AALI-01	1:Ins:T:1	0.0	0.0	0.008215418968803626	0.0	0.0	0.9917845810311965
TCGA-3C-AALI-01	1:Ins:T:2	0.0	0.0	0.6137284098339836	0.0	0.0	0.3862715901660165
TCGA-3C-AALI-01	1:Ins:T:3	0.0	0.0	0.3998548412218516	0.0	0.0	0.6001451587781483
TCGA-3C-AALI-01	1:Ins:T:4	0.0	0.0	0.820453465512274	0.0	0.0	0.17954653448772603
TCGA-3C-AALI-01	1:Ins:T:5	0.0	0.0	0.16019114971086315	0.0	0.0	0.8398088502891369
TCGA-3C-AALI-01	2:Del:R:0	0.0	0.0	0.00023974617028200127	0.0	0.0	0.999760253829718
TCGA-3C-AALI-01	2:Del:R:1	0.0	0.0	0.6443329559847324	0.0	0.0	0.3556670440152675
TCGA-3C-AALI-01	2:Del:R:2	0.0	0.0	0.9293181979565944	0.0	0.0	0.0706818020434056
TCGA-3C-AALI-01	2:Del:R:3	0.0	0.0	0.9910286385367283	0.0	0.0	0.008971361463271665
TCGA-3C-AALI-01	2:Del:R:4	0.0	0.0	0.981638051139001	0.0	0.0	0.01836194886099899
TCGA-3C-AALI-01	2:Del:R:5	0.0	0.0	0.9995549663557238	0.0	0.0	0.0004450336442761398
TCGA-3C-AALI-01	3:Del:R:0	0.0	0.0	0.012886547506309317	0.0	0.0	0.9871134524936906
TCGA-3C-AALI-01	3:Del:R:1	0.0	0.0	0.8878640135138692	0.0	0.0	0.11213598648613067
TCGA-3C-AALI-01	3:Del:R:2	0.0	0.0	0.8397613245905697	0.0	0.0	0.16023867540943026
TCGA-3C-AALI-01	3:Del:R:3	0.0	0.0	0.9927059825207097	0.0	0.0	0.007294017479290215
TCGA-3C-AALI-01	3:Del:R:4	0.0	0.0	0.9509614165338895	0.0	0.0	0.04903858346611047
TCGA-3C-AALI-01	3:Del:R:5	0.0	0.0	0.9450227089950461	0.0	0.0	0.05497729100495389
TCGA-3C-AALI-01	4:Del:R:0	0.0	0.0	0.003955959210357638	0.0	0.0	0.9960440407896424
TCGA-3C-AALI-01	4:Del:R:1	0.0	0.0	0.7300096420199975	0.0	0.0	0.2699903579800024
TCGA-3C-AALI-01	4:Del:R:2	0.0	0.0	0.990938001914351	0.0	0.0	0.009061998085648972
TCGA-3C-AALI-01	4:Del:R:3	0.0	0.0	0.9453770580554837	0.0	0.0	0.05462294194451638
TCGA-3C-AALI-01	4:Del:R:4	0.0	0.0	0.8882136807475741	0.0	0.0	0.1117863192524258
TCGA-3C-AALI-01	4:Del:R:5	0.0	0.0	0.9080294802749534	0.0	0.0	0.09197051972504651
TCGA-3C-AALI-01	5:Del:R:0	0.0	0.0	0.949822885831994	0.0	0.0	0.050177114168005854
TCGA-3C-AALI-01	5:Del:R:1	0.0	0.0	0.9927475977243561	0.0	0.0	0.007252402275643851
TCGA-3C-AALI-01	5:Del:R:2	0.0	0.0	0.9787332625077391	0.0	0.0	0.02126673749226088
TCGA-3C-AALI-01	5:Del:R:3	0.0	0.0	0.9412085447590274	0.0	0.0	0.0587914552409727
TCGA-3C-AALI-01	5:Del:R:4	0.0	0.0	0.8321080189008907	0.0	0.0	0.16789198109910924
TCGA-3C-AALI-01	5:Del:R:5	0.0	0.0	0.450227755456819	0.0	0.0	0.549772244543181
TCGA-3C-AALI-01	2:Ins:R:0	0.0	0.0	0.0026357851652544406	0.0	0.0	0.9973642148347456
TCGA-3C-AALI-01	2:Ins:R:1	0.0	0.0	0.04898994967759717	0.0	0.0	0.9510100503224028
TCGA-3C-AALI-01	2:Ins:R:2	0.0	0.0	0.006842382042978851	0.0	0.0	0.9931576179570212
TCGA-3C-AALI-01	2:Ins:R:3	0.0	0.0	0.9833266626862128	0.0	0.0	0.01667333731378716
TCGA-3C-AALI-01	2:Ins:R:4	0.0	0.0	0.5500873110131804	0.0	0.0	0.4499126889868196
TCGA-3C-AALI-01	2:Ins:R:5	0.0	0.0	0.17108585580562005	0.0	0.0	0.8289141441943799
TCGA-3C-AALI-01	3:Ins:R:0	0.0	0.0	2.681481564908372e-16	0.0	0.0	0.9999999999999999
TCGA-3C-AALI-01	3:Ins:R:1	0.0	0.0	0.002319159228589851	0.0	0.0	0.9976808407714102
TCGA-3C-AALI-01	3:Ins:R:2	0.0	0.0	0.03385049556749474	0.0	0.0	0.9661495044325051
TCGA-3C-AALI-01	3:Ins:R:3	0.0	0.0	0.8750252916751441	0.0	0.0	0.1249747083248559
TCGA-3C-AALI-01	3:Ins:R:4	0.0	0.0	0.6867123123652502	0.0	0.0	0.31328768763474973
TCGA-3C-AALI-01	3:Ins:R:5	0.0	0.0	0.3680079396594517	0.0	0.0	0.6319920603405482
TCGA-3C-AALI-01	4:Ins:R:0	0.0	0.0	1.6024425719545263e-15	0.0	0.0	0.9999999999999983
TCGA-3C-AALI-01	4:Ins:R:1	0.0	0.0	0.003241779466385854	0.0	0.0	0.996758220533614
TCGA-3C-AALI-01	4:Ins:R:2	0.0	0.0	0.16463013561233047	0.0	0.0	0.8353698643876695
TCGA-3C-AALI-01	4:Ins:R:3	0.0	0.0	0.9150940409107963	0.0	0.0	0.08490595908920372
TCGA-3C-AALI-01	4:Ins:R:4	0.0	0.0	0.9106165126737249	0.0	0.0	0.08938348732627505
TCGA-3C-AALI-01	4:Ins:R:5	0.0	0.0	0.014808800065333855	0.0	0.0	0.9851911999346662
TCGA-3C-AALI-01	5:Ins:R:0	0.0	0.0	1.247093897919438e-16	0.0	0.0	0.9999999999999999
TCGA-3C-AALI-01	5:Ins:R:1	0.0	0.0	6.367967718504487e-17	0.0	0.0	1.0
TCGA-3C-AALI-01	5:Ins:R:2	0.0	0.0	0.25818631769472966	0.0	0.0	0.7418136823052702
TCGA-3C-AALI-01	5:Ins:R:3	0.0	0.0	0.14936950037498964	0.0	0.0	0.8506304996250104
TCGA-3C-AALI-01	5:Ins:R:4	0.0	0.0	0.053128742305592676	0.0	0.0	0.9468712576944073
TCGA-3C-AALI-01	5:Ins:R:5	0.0	0.0	0.007735560549884003	0.0	0.0	0.992264439450116
TCGA-3C-AALI-01	2:Del:M:1	0.0	0.0	0.07049254786899403	0.0	0.0	0.929507452131006
TCGA-3C-AALI-01	3:Del:M:1	0.0	0.0	0.006479970591524698	0.0	0.0	0.9935200294084753
TCGA-3C-AALI-01	3:Del:M:2	0.0	0.0	0.2419028021025837	0.0	0.0	0.7580971978974163
TCGA-3C-AALI-01	4:Del:M:1	0.0	0.0	0.009488490136913242	0.0	0.0	0.9905115098630868
TCGA-3C-AALI-01	4:Del:M:2	0.0	0.0	0.1264479619332665	0.0	0.0	0.8735520380667335
TCGA-3C-AALI-01	4:Del:M:3	0.0	0.0	0.3345614138240122	0.0	0.0	0.6654385861759877
TCGA-3C-AALI-01	5:Del:M:1	0.0	0.0	0.0011002225070233429	0.0	0.0	0.9988997774929765
TCGA-3C-AALI-01	5:Del:M:2	0.0	0.0	0.018480064047967322	0.0	0.0	0.9815199359520327
TCGA-3C-AALI-01	5:Del:M:3	0.0	0.0	0.01494576391536867	0.0	0.0	0.9850542360846313
TCGA-3C-AALI-01	5:Del:M:4	0.0	0.0	0.023832276493351078	0.0	0.0	0.9761677235066488
TCGA-3C-AALI-01	5:Del:M:5	0.0	0.0	0.5292681310620957	0.0	0.0	0.4707318689379043
TCGA-3C-AALJ-01	1:Del:C:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:C:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:C:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:C:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:C:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:C:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Del:T:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:C:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	1:Ins:T:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:0	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Ins:R:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	2:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	3:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	4:Del:M:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:M:1	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:M:2	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:M:3	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:M:4	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALJ-01	5:Del:M:5	0.0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:C:1	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:C:2	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:C:3	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:C:4	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:C:5	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:1	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:2	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:3	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:4	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Del:T:5	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:1	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:2	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:3	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:4	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:C:5	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:T:0	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:T:1	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:T:2	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:T:3	0.0	0.0	0.0	0.0	0.0	1.0
TCGA-3C-AALK-01	1:Ins:T:4	0.0	0.0	0.0	0.0	0.0	1.0
