MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:C:1	1.0926193763083347e-06	3.997368345665109e-06	3.7781400920996094e-06	0.001524071330368315	6.00515352804365e-06	0.0008877335453663685	0.016704048313158637	0.009567002744055723	0.019504301451919066	0.020863222385257056	0.023566044605687845
1:Ins:C:2	1.278209646926598e-06	4.29671280883781e-06	1.5162551683545189e-06	0.0005386231455086469	3.635601381546394e-06	4.0202649225070296e-06	0.011945511291825995	0.005994491387931096	0.009453854977588586	0.009921813096252664	0.021464256620644544
1:Ins:C:3	0.0042700150368315095	3.6043769022479448e-06	3.309588952570645e-05	0.0032725378953983864	2.784710155860163e-06	7.4443332448955475e-06	0.006036113870095505	0.000926982733881232	0.02655503772642381	0.0030734873764799884	0.02007655397983399
1:Ins:C:4	4.894174440354485e-05	0.013052671983427426	1.3193236268212634e-06	0.0026072979888425605	4.573709961637936e-06	7.3951718145319015e-06	0.006697234987812332	0.004695683278494774	0.01807915471742187	0.012825514725507976	0.04262086472282836
1:Ins:C:5	1.7633201184234318e-06	0.011670300820713918	9.894885200386246e-07	0.06296570017115073	2.3875329579444346e-06	1.3327603914111326e-06	0.004761263411933214	0.0020232623922325386	0.019671428445690253	0.0026857878893135735	0.05433177714318541
1:Ins:T:0	3.194533659230577e-07	0.019401973778500784	4.333160616365602e-06	0.001292725147519036	5.238319392238589e-06	2.4557156654244258e-06	0.008144873922534875	0.005591004398697101	0.02161187231988985	0.014195701521195285	0.013801130497707466
1:Ins:T:1	8.807497232273439e-07	1.4674685572183913e-06	3.473697323632352e-06	2.625039793239618e-07	6.09907974125079e-06	4.0894745531261375e-06	0.016434989267046167	0.0335637081659281	0.19045418340341105	0.03884222701468995	0.021910304637773
1:Ins:T:2	9.333652875742614e-06	0.007107705109789464	7.037784390225472e-07	0.006851230413582243	2.551671404660283e-06	0.00015956278771274887	0.01658684421426564	0.00014835024979523344	0.03278728270119776	0.011573333054443916	0.032528227918282936
1:Ins:T:3	4.1121357720423175e-06	0.017613645000477383	2.9893051153824984e-06	0.009705617607504753	5.083252998379824e-06	0.00915872533333489	1.1172878710870767e-05	0.008122836610560865	0.019439850989868824	0.009291663841137658	0.022515376349474536
1:Ins:T:4	1.989269958357909e-06	0.012617148618275327	1.1389499029235139e-06	0.004316476819136976	0.0004277544721996781	0.0025410026253747256	0.000965950893896661	0.0008187075840244991	0.002342183087118125	0.0038045693096743585	0.006936256763492565
1:Ins:T:5	6.157641270950383e-09	1.2339276509010233e-06	1.3545885155139898e-45	0.07927124161602137	1.7909409313195586e-06	2.129250583493558e-06	0.020523903389416395	0.00632945528437762	0.007600207938691028	0.06913486424068274	0.2535590147260488
2:Del:R:0	4.2815600889885746e-06	1.3345456101395334e-06	9.11712056961278e-08	0.012846582404100578	2.4395317268499637e-07	1.2790271512221064e-08	0.0010477108469276741	1.2040266388642825e-06	6.25295735214119e-06	0.4755583534638087	3.646243366498917e-06
2:Del:R:1	5.439034574313458e-06	0.0016092177486629093	1.0661585867488554e-06	0.0002375921956660439	4.811400453756202e-06	0.0039054887669266237	0.0006156390109860392	0.0038002748430547703	0.014565255773292544	0.005408412877811012	0.012123045219777851
2:Del:R:2	1.1651005730565582e-06	4.796234441547161e-06	2.1870733569073765e-06	1.3412531662500745e-06	0.00012458550107462922	5.543307215797692e-06	0.0006461916713614772	0.00014295778989132185	0.00017283099878113718	0.0004202970176265808	0.001117157638509525
2:Del:R:3	1.0903134260331626e-06	5.381270299646227e-06	2.4008367250398047e-06	1.2295376701369302e-06	6.18805811313905e-05	5.492510115878702e-06	0.0005561502879604773	8.319144832663975e-05	0.001344065220776732	0.0001468740160513941	0.0011334520002492354
2:Del:R:4	9.503657518431889e-07	4.955240472170885e-06	1.6855442488861172e-06	1.154712056935144e-06	0.00011627444170396	4.927087626901046e-06	0.000371316262013958	0.0012723708689918567	0.002141943985952821	0.0005181360647232698	3.018915109957258e-05
2:Del:R:5	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
3:Del:R:0	4.011516441302376e-05	0.016500938361080367	1.706336863953972e-05	0.006985207059698458	0.00019768988824025538	0.016963227154612546	0.004624950325061643	0.011895705353164577	0.10382830277793573	0.06777577475779709	0.049634551708610766
3:Del:R:1	7.49786916761271e-07	0.003329567479280134	2.2844278324403905e-06	0.007736685641272819	4.061627307820412e-06	5.074533835151366e-06	0.0019988473316023677	0.0002253436976843659	0.005135599215585292	0.002348094303124526	0.0025019276724682032
3:Del:R:2	0.00029149356410395434	5.363872452335272e-06	0.0013493038223148328	6.651467035917828e-05	7.892700425789674e-06	0.000711947969426241	1.4676865009732865e-05	7.102729556815271e-05	0.0005099712014877393	0.0018308601656220466	0.0012381244009622113
3:Del:R:3	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
3:Del:R:4	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
3:Del:R:5	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
4:Del:R:0	0.001935037930535799	4.494356246957191e-06	2.70304519330485e-07	0.008062776193555502	1.8198706309628201e-06	0.00047293521214826956	0.013736421023459873	0.011315778068708057	0.02506217936458673	0.022182014889309206	0.07958176599718977
4:Del:R:1	0.0012295173555732692	5.480677741805569e-06	1.6007107750700318e-06	7.662081820273651e-07	9.395292527614174e-06	0.0003960469191191862	0.00032672175223827555	0.00011164323035094034	0.002134391299387062	0.0017615957904126844	0.0012369894055154873
4:Del:R:2	1.4797444392182039e-06	6.292877314232707e-06	2.8801438529531725e-06	2.2250135610117164e-06	8.26800159453948e-06	6.773268224454417e-06	1.6959082019922058e-05	2.3600650759666072e-05	3.1756226114036205e-05	2.7945328717275213e-05	2.7948054737692017e-05
4:Del:R:3	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
4:Del:R:4	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
4:Del:R:5	1.4797444392182039e-06	6.292877314232707e-06	2.8801438529531725e-06	2.2250135610117164e-06	8.26800159453948e-06	6.773268224454417e-06	1.6959082019922058e-05	2.3600650759666072e-05	3.1756226114036205e-05	2.7945328717275213e-05	2.7948054737692017e-05
5:Del:R:0	1.523425997730545e-07	1.6213600389095954e-06	7.289612587631685e-09	6.021986513767471e-06	1.0390216023855222e-07	1.5356969033387032e-07	9.314216042829078e-06	0.6573359807332356	4.050113970839597e-06	0.0131899712764964	5.218068827590308e-06
5:Del:R:1	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
5:Del:R:2	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
5:Del:R:3	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
5:Del:R:4	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
5:Del:R:5	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
2:Ins:R:0	4.4713935191490844e-07	0.003818757755270615	2.2976958450252976e-06	1.4423909770281777e-09	0.0012250550310639596	2.398474637743675e-06	0.00818611071452627	0.0005164517836647065	0.015453523708417075	0.004948950494963356	0.02213723311057644
2:Ins:R:1	0.0012293765359090733	0.002538007513341019	3.438846791444424e-06	0.0007524681770876877	2.3537150011539628e-06	0.000777362118044896	0.014179796313677192	0.002332175303964353	0.03727488413026094	0.009721337517172893	0.016742995281799723
2:Ins:R:2	7.310832036940458e-07	0.005743091936967441	1.3554334766278467e-06	5.1380943691909956e-46	0.002696329180778534	7.424470428437265e-06	0.005879945201513692	0.0045190480435546	0.02180661579010727	0.004391582355628998	0.01517043398930582
2:Ins:R:3	1.3081009490415834e-06	5.951834659375285e-06	2.4671399552052736e-06	0.0010164052044160598	7.886030463547892e-06	6.24261428280685e-06	7.83137366052955e-05	2.2267692232465684e-05	3.037965070689097e-05	3.0311157327863233e-05	0.00012254210754084245
2:Ins:R:4	0.0010182263763336863	0.0001315883903913573	1.98278745292176e-06	0.0014262524490240716	6.762059245583411e-06	0.00034159883714626933	0.0012053248555882116	0.00016831527136673685	0.0009194439769392678	0.00022227378091580854	0.0020739087067340733
2:Ins:R:5	0.0008149747371741493	0.0011563160830216173	1.712199356044645e-06	0.0021081454301414243	0.00012396122283130795	0.0004864304438276198	0.000278721543732748	0.0008038180822495633	0.00021621266084063487	0.0008833708654492512	0.00504790365818432
3:Ins:R:0	8.327529030793812e-07	3.4089311157003976e-06	2.292146403467162e-06	0.0011259041971219592	5.1412819492687355e-06	5.615427291161268e-06	0.006380898788999427	0.00234251179557153	0.005738257593990662	0.0044748245084216855	0.005501509670405843
3:Ins:R:1	3.997114011629795e-07	0.0013648793787676065	1.198624234888257e-06	0.00145313780306869	0.00044020042408803305	0.0015100378882523427	0.0011723210590541082	0.000591246692298834	0.010747468274106116	0.0019516814464623166	0.0043532248191089215
3:Ins:R:2	1.3009272455140793e-06	5.131665117611798e-06	2.148426616817763e-06	0.0016310855371699517	7.057555719806411e-06	0.00023686087357841502	0.001452669527437441	0.0017102419083433536	0.004017736632552745	0.0018134284686008564	0.004250754909753596
3:Ins:R:3	1.4797444392182039e-06	6.292877314232707e-06	2.8801438529531725e-06	2.2250135610117164e-06	8.26800159453948e-06	6.773268224454417e-06	1.6959082019922058e-05	2.3600650759666072e-05	3.1756226114036205e-05	2.7945328717275213e-05	2.7948054737692017e-05
3:Ins:R:4	9.998889214083799e-07	4.63164333931824e-06	1.8128261913830102e-06	0.0015138295972292326	6.084487836233166e-06	4.7371724354169e-06	0.00017390783229226752	0.00030469952907878904	0.0005275670466592904	0.0003187519525454263	0.0014134044065637378
3:Ins:R:5	7.787883671284135e-07	0.0012963873312647441	0.0009241402965197191	0.002306999339216986	0.00013889233581304932	0.001100128476727491	0.0009615264031405483	0.0010239914210615098	2.8659726801076128e-05	0.0007173611269536195	0.000980163464070453
4:Ins:R:0	5.1975901745512e-07	0.00017028528891387394	0.001348541737335059	0.0004059533339164053	0.00012315054250890966	3.3254963094956716e-06	0.0031874824001268585	0.0025072554166702806	0.0022822912650250753	0.002512285829167619	0.004615633643061301
4:Ins:R:1	1.8863316957625405e-06	0.002065597371051453	1.679024039920781e-06	0.001321633195417841	5.506051495274278e-06	5.179137904084049e-06	0.006283760870273151	0.0022688939095435972	0.01544573038827366	0.0017013570436271645	0.003847632961878844
4:Ins:R:2	8.38437356283824e-07	0.00047887164534235656	1.6008025359800135e-06	7.451572400896112e-07	0.00011561640425625797	0.0002342315344459204	0.0008182363511328579	0.00019645061617363052	0.002433415807900019	0.0003578078726301707	0.002302675597123501
4:Ins:R:3	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
4:Ins:R:4	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
4:Ins:R:5	7.728714802368586e-07	5.341950323867195e-06	1.8738200710780954e-06	1.4421984349482127e-06	6.348331366249719e-06	5.319544763437989e-06	0.00022205190655014324	0.0001409838462071396	0.0002316359561518766	0.0005376427573840677	0.0008071933945151007
5:Ins:R:0	8.335979403047607e-08	0.004773302711297825	0.0036849130032293215	0.00046087597546981367	0.0016106105327229633	0.0018376180235209225	0.005703923336587498	0.006706725640469813	0.005893951059245713	0.0017773853996914113	0.006844178370617252
5:Ins:R:1	1.0219141707542197e-05	0.010173778043136987	2.404623663774299e-06	2.6227555357157446e-08	0.0008352865145139295	3.4586567694151874e-06	0.008443908623828615	0.006186754368021259	0.026546602511605972	0.013278047068297383	0.016282022983970516
5:Ins:R:2	1.4797540789146523e-06	6.30025320920898e-06	2.8801478376768348e-06	2.2246570087721315e-06	8.268023270829871e-06	6.773202149664333e-06	1.6959043525558806e-05	2.360025943441239e-05	3.1749876749624185e-05	2.7944291772049232e-05	2.7942566967927483e-05
5:Ins:R:3	1.4797444392182039e-06	6.292877314232707e-06	2.8801438529531725e-06	2.2250135610117164e-06	8.26800159453948e-06	6.773268224454417e-06	1.6959082019922058e-05	2.3600650759666072e-05	3.1756226114036205e-05	2.7945328717275213e-05	2.7948054737692017e-05
5:Ins:R:4	9.482007664966355e-07	5.702048644214604e-06	2.280469256750924e-06	0.0006643843349252165	0.0002064463650185644	5.5909402018272655e-06	0.00018851931724978382	2.0194099245903393e-05	0.000711862085396812	0.0006208544407854788	8.847111430441146e-05
5:Ins:R:5	7.977174559433328e-07	0.0002953692579898378	2.130668141830938e-06	1.2485698709004585e-06	6.007970538727629e-06	5.3198205107444585e-06	0.0003902688479737293	0.00013045370348360545	0.00023597884010087	0.00037570410155846425	0.0025153898046482936
2:Del:M:1	0.024524599648145202	2.905736461726131e-06	4.4538439775513675e-07	0.0005671827970473942	0.00815441777308384	3.902741259764753e-06	0.02508542636379172	0.005980530601948431	0.04953361923127583	0.052516396029068345	0.04233647144158894
3:Del:M:1	8.552078630449008e-09	6.376739200793698e-06	1.541428310757299e-45	0.02811539858835772	8.518404492008358e-07	7.779007243395124e-07	0.04449038943616565	4.7746537575409915e-06	0.0952263566043636	0.033337081461282496	0.04085264599442553
3:Del:M:2	5.144028539424047e-07	3.959319797293877e-06	0.0007771673321561441	0.008675889301478416	0.0011830274332619221	2.971046909294728e-06	0.00860379027155697	0.0009119456052436211	0.040423086734305495	0.02304146870759117	0.005697962430137219
4:Del:M:1	1.6918155257172884e-06	2.788598431990863e-06	9.396004568174021e-07	0.0017481608208536651	0.0033094604943471493	1.2244545956718867e-06	0.007475252442660244	0.0053291446961793556	0.06729944389611167	0.022647036431051978	0.03254195329478738
4:Del:M:2	6.979756411359025e-07	3.550284087575998e-06	6.802399765840998e-07	7.474470938480711e-09	0.0018959246011606109	0.0028488452894039006	0.004053946045458664	0.0010177667073094198	0.014163467008590185	0.009592143429047913	0.006880542672251977
4:Del:M:3	6.997391210461501e-07	3.96901511218554e-06	1.4371521388056863e-06	5.279438906565421e-07	0.0011432530239498344	4.433058137702043e-06	0.0014271725542130298	1.6373758959768263e-05	0.006861633595963213	0.0021076409985350134	0.0023428174161381323
5:Del:M:1	2.8376035956512167e-07	1.566899764545345e-06	3.0909733737826546e-06	4.291147821907278e-06	0.012874606991641713	2.9462602668672845e-08	0.30151152467978287	0.1247775960700286	0.0065851355664199385	0.006514445288824315	6.9372154352370706e-06
5:Del:M:2	2.8641240952254065e-07	1.8390637688270317e-06	8.86886857406269e-06	0.0008680800505368088	0.004201868309141332	3.0381857613370843e-06	0.0712226962429232	0.0424521612686173	0.016506372552935508	1.982007107249236e-05	0.030140622348843255
5:Del:M:3	1.1992776004869181e-06	0.006625967916419976	1.493349676214469e-06	2.6193419178828965e-07	4.24906839929425e-06	0.008105698493638631	0.010803529174139678	0.01269453517893453	0.0058133081038552826	0.00408356271007051	0.01477312453768794
5:Del:M:4	8.984250598587096e-07	0.0037677251903611856	1.4853097982362821e-06	2.0684959262477302e-07	4.006433333358928e-06	0.001421302150700517	0.0015610869229628103	0.003981777043948872	0.008337535511236638	0.0013636872929055244	0.004242426092590298
5:Del:M:5	0.0010187331593745814	0.00019084061344377308	1.7802557721324774e-06	0.0002631854152276958	4.356663707838493e-06	0.0010587130147079904	0.0020775722588950883	0.001250753845821843	0.003152589183658468	0.001253791661656578	0.0014838447447497554
