Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D
PD3851a_non-exome	TC>GT	0.0	0.05529342916365673	0.0	0.9447065708363432
PD3851a_non-exome	TG>AA	0.0	0.9157367804717403	0.0	0.08426321952825971
PD3851a_non-exome	TG>AC	0.0	0.37654523052347166	0.0	0.6234547694765283
PD3851a_non-exome	TG>AT	0.0	0.5097068943806247	0.0	0.49029310561937534
PD3851a_non-exome	TG>CA	0.0	0.3038458718015455	0.0	0.6961541281984546
PD3851a_non-exome	TG>CC	0.0	0.6655299174950452	0.0	0.33447008250495475
PD3851a_non-exome	TG>CT	0.0	0.3848947195814252	0.0	0.6151052804185748
PD3851a_non-exome	TG>GA	0.0	0.0015685478401296204	0.0	0.9984314521598704
PD3851a_non-exome	TG>GC	0.0	0.00036118055880188124	0.0	0.9996388194411981
PD3851a_non-exome	TG>GT	0.0	0.2814293663363262	0.0	0.7185706336636738
PD3851a_non-exome	TT>AA	0.0	0.06440745797902316	0.0	0.9355925420209769
PD3851a_non-exome	TT>AC	0.0	0.0007002271705792206	0.0	0.9992997728294207
PD3851a_non-exome	TT>AG	0.0	0.9984837489655174	0.0	0.0015162510344826098
PD3851a_non-exome	TT>CA	0.0	0.34334251607326216	0.0	0.6566574839267378
PD3851a_non-exome	TT>CC	0.0	0.22705913403964406	0.0	0.7729408659603559
PD3851a_non-exome	TT>CG	0.0	0.22303663243525437	0.0	0.7769633675647456
PD3851a_non-exome	TT>GA	0.0	0.3570649606799284	0.0	0.6429350393200717
PD3851a_non-exome	TT>GC	0.0	0.13974011235110506	0.0	0.8602598876488949
PD3851a_non-exome	TT>GG	0.0	0.9979832583458722	0.0	0.002016741654127829
PD3890a_non-exome	AC>CA	0.7688411576763783	0.0	0.23115884232362166	0.0
PD3890a_non-exome	AC>CG	0.8306066357408074	0.0	0.16939336425919269	0.0
PD3890a_non-exome	AC>CT	0.8381632653668089	0.0	0.16183673463319118	0.0
PD3890a_non-exome	AC>GA	0.005356788240469751	0.0	0.9946432117595302	0.0
PD3890a_non-exome	AC>GG	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	AC>GT	0.9995358482920152	0.0	0.0004641517079847977	0.0
PD3890a_non-exome	AC>TA	0.8710939210477648	0.0	0.12890607895223521	0.0
PD3890a_non-exome	AC>TG	0.9996235296467483	0.0	0.0003764703532516588	0.0
PD3890a_non-exome	AC>TT	0.5292274910808652	0.0	0.47077250891913486	0.0
PD3890a_non-exome	AT>CA	0.9208333872934061	0.0	0.07916661270659388	0.0
PD3890a_non-exome	AT>CC	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	AT>CG	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	AT>GA	0.8489471234407352	0.0	0.1510528765592647	0.0
PD3890a_non-exome	AT>GC	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	AT>TA	0.9999842279584371	0.0	1.577204156288059e-05	0.0
PD3890a_non-exome	CC>AA	0.9463802400031389	0.0	0.053619759996861145	0.0
PD3890a_non-exome	CC>AG	0.9919246628834985	0.0	0.008075337116501618	0.0
PD3890a_non-exome	CC>AT	0.8982937946357756	0.0	0.10170620536422433	0.0
PD3890a_non-exome	CC>GA	0.9774951827331501	0.0	0.022504817266849886	0.0
PD3890a_non-exome	CC>GG	0.9999602726365198	0.0	3.9727363480246045e-05	0.0
PD3890a_non-exome	CC>GT	0.8124328805917022	0.0	0.18756711940829787	0.0
PD3890a_non-exome	CC>TA	0.47362791773580126	0.0	0.5263720822641988	0.0
PD3890a_non-exome	CC>TG	0.0005209137667695737	0.0	0.9994790862332306	0.0
PD3890a_non-exome	CC>TT	0.33383750822693486	0.0	0.6661624917730652	0.0
PD3890a_non-exome	CG>AT	0.9997857493363012	0.0	0.00021425066369885347	0.0
PD3890a_non-exome	CG>GC	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	CG>GT	0.9999799253598255	0.0	2.0074640174478242e-05	0.0
PD3890a_non-exome	CG>TA	0.0015697992948917683	0.0	0.9984302007051082	0.0
PD3890a_non-exome	CG>TC	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	CG>TT	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	CT>AA	0.6945925675948538	0.0	0.30540743240514623	0.0
PD3890a_non-exome	CT>AC	0.9998158358687573	0.0	0.00018416413124260625	0.0
PD3890a_non-exome	CT>AG	0.9697816097528227	0.0	0.030218390247177353	0.0
PD3890a_non-exome	CT>GA	0.9999906076683768	0.0	9.392331623242937e-06	0.0
PD3890a_non-exome	CT>GC	0.6657582122731635	0.0	0.3342417877268365	0.0
PD3890a_non-exome	CT>GG	0.7717088328382127	0.0	0.22829116716178732	0.0
PD3890a_non-exome	CT>TA	0.2740703892850801	0.0	0.72592961071492	0.0
PD3890a_non-exome	CT>TC	0.00034564135465295495	0.0	0.9996543586453471	0.0
PD3890a_non-exome	CT>TG	0.5444701404387606	0.0	0.4555298595612395	0.0
PD3890a_non-exome	GC>AA	0.8850931070737093	0.0	0.11490689292629083	0.0
PD3890a_non-exome	GC>AG	0.7751674416080115	0.0	0.22483255839198849	0.0
PD3890a_non-exome	GC>AT	0.9999760953792253	0.0	2.390462077462984e-05	0.0
PD3890a_non-exome	GC>CA	0.9131559963311742	0.0	0.08684400366882578	0.0
PD3890a_non-exome	GC>CG	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	GC>TA	0.8742463675036268	0.0	0.1257536324963731	0.0
PD3890a_non-exome	TA>AT	0.6548516023125309	0.0	0.3451483976874691	0.0
PD3890a_non-exome	TA>CG	0.999936415890838	0.0	6.358410916197725e-05	0.0
PD3890a_non-exome	TA>CT	0.988658917515657	0.0	0.011341082484342907	0.0
PD3890a_non-exome	TA>GC	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	TA>GG	0.014117305274160167	0.0	0.9858826947258399	0.0
PD3890a_non-exome	TA>GT	0.8966593386596007	0.0	0.1033406613403993	0.0
PD3890a_non-exome	TC>AA	0.9588745524503093	0.0	0.04112544754969072	0.0
PD3890a_non-exome	TC>AG	0.40841800525300614	0.0	0.591581994746994	0.0
PD3890a_non-exome	TC>AT	0.3699961066048368	0.0	0.6300038933951632	0.0
PD3890a_non-exome	TC>CA	0.9062372144382718	0.0	0.09376278556172836	0.0
PD3890a_non-exome	TC>CG	0.863236276865128	0.0	0.13676372313487198	0.0
PD3890a_non-exome	TC>CT	0.659488669155691	0.0	0.34051133084430907	0.0
PD3890a_non-exome	TC>GA	0.9531817353084099	0.0	0.046818264691590096	0.0
PD3890a_non-exome	TC>GG	0.8226639565924037	0.0	0.17733604340759626	0.0
PD3890a_non-exome	TC>GT	0.6976173324059051	0.0	0.302382667594095	0.0
PD3890a_non-exome	TG>AA	0.9999534023459583	0.0	4.659765404159593e-05	0.0
PD3890a_non-exome	TG>AC	0.845421905703539	0.0	0.1545780942964611	0.0
PD3890a_non-exome	TG>AT	0.9999988069087855	0.0	1.1930912145028362e-06	0.0
PD3890a_non-exome	TG>CA	0.7642977478719056	0.0	0.23570225212809426	0.0
PD3890a_non-exome	TG>CC	0.7645928835167464	0.0	0.23540711648325352	0.0
PD3890a_non-exome	TG>CT	0.999998052552074	0.0	1.9474479259070692e-06	0.0
PD3890a_non-exome	TG>GA	0.9999643827677891	0.0	3.561723221081543e-05	0.0
PD3890a_non-exome	TG>GC	0.9999672138834894	0.0	3.278611651053173e-05	0.0
PD3890a_non-exome	TG>GT	0.7949434250968048	0.0	0.20505657490319523	0.0
PD3890a_non-exome	TT>AA	0.9571686565221044	0.0	0.04283134347789562	0.0
PD3890a_non-exome	TT>AC	0.9999525870474159	0.0	4.741295258409169e-05	0.0
PD3890a_non-exome	TT>AG	0.956400173495645	0.0	0.04359982650435499	0.0
PD3890a_non-exome	TT>CA	0.003662371682850154	0.0	0.9963376283171498	0.0
PD3890a_non-exome	TT>CC	0.0005071959429235473	0.0	0.9994928040570765	0.0
PD3890a_non-exome	TT>CG	0.9998852220212088	0.0	0.00011477797879114253	0.0
PD3890a_non-exome	TT>GA	0.8457231435185794	0.0	0.15427685648142062	0.0
PD3890a_non-exome	TT>GC	0.22646022316661152	0.0	0.7735397768333885	0.0
PD3890a_non-exome	TT>GG	0.9994377656979266	0.0	0.0005622343020734558	0.0
PD3904a_non-exome	AC>CA	0.3475496945050746	0.1671146873844512	0.08624890540532565	0.39908671270514845
PD3904a_non-exome	AC>CG	0.8551847306941813	0.0004432113309448579	0.1439539974306307	0.0004180605442430355
PD3904a_non-exome	AC>CT	0.5076521189573088	0.4113146928275261	0.08090539484642226	0.0001277933687430154
PD3904a_non-exome	AC>GA	9.159042842440779e-05	0.901469666745337	0.014037046192777233	0.08440169663346123
PD3904a_non-exome	AC>GG	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	AC>GT	0.426672136625913	0.3523037570051325	0.00016353798977300217	0.2208605683791815
PD3904a_non-exome	AC>TA	0.366492552630015	0.17884518966504664	0.04476477061166702	0.4098974870932713
PD3904a_non-exome	AC>TG	0.0726727001609211	0.9271910019847202	2.2590633104726073e-05	0.00011370722125401103
PD3904a_non-exome	AC>TT	0.3999479451183618	0.052095280692181216	0.293653351681354	0.254303422508103
PD3904a_non-exome	AT>CA	0.6643123564064097	0.16668508767321816	0.047140711219290504	0.12186184470108154
PD3904a_non-exome	AT>CC	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	AT>CG	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	AT>GA	0.0002277321716788945	0.566841916246842	3.3445334267545524e-05	0.43289690624721155
PD3904a_non-exome	AT>GC	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	AT>TA	0.4637025046835323	0.2537612108674858	6.036663927774468e-06	0.28253024778505403
PD3904a_non-exome	CC>AA	0.17739390606053188	0.6679539131306368	0.008295846215243586	0.14635633459358785
PD3904a_non-exome	CC>AG	0.4709252687022022	0.24397381501310922	0.0031644392418430185	0.2819364770428455
PD3904a_non-exome	CC>AT	0.26806222925880224	0.5933583407933364	0.02505113865323821	0.11352829129462322
PD3904a_non-exome	CC>GA	0.40458957554861164	0.2710694255599095	0.007688442099131208	0.31665255679234755
PD3904a_non-exome	CC>GG	0.6902239338729477	9.167135291899363e-05	2.2633921557366257e-05	0.309661760852576
PD3904a_non-exome	CC>GT	0.6108093948380218	0.2003903682000133	0.11639590984144288	0.07240432712052215
PD3904a_non-exome	CC>TA	0.21704922620741404	0.2891913724083979	0.19910244326147625	0.294656958122712
PD3904a_non-exome	CC>TG	0.00010697613744293987	0.5895830009095534	0.16941723246237095	0.24089279049063275
PD3904a_non-exome	CC>TT	0.24092735634023654	0.27601778175650726	0.39682036786962155	0.08623449403363458
PD3904a_non-exome	CG>AT	0.4143387608719442	0.5849777873354517	7.328812162671054e-05	0.0006101636709774844
PD3904a_non-exome	CG>GC	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	CG>GT	0.5141629184130643	0.31597277956975595	8.519616267381751e-06	0.16985578240091248
PD3904a_non-exome	CG>TA	0.00026629095011138483	0.21291312427447526	0.1397953677425189	0.6470252170328945
PD3904a_non-exome	CG>TC	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	CG>TT	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	CT>AA	0.17043565166990746	0.5341416074132419	0.0618547006799197	0.23356804023693098
PD3904a_non-exome	CT>AC	0.2806842795589916	0.5101122535750557	4.267425236691204e-05	0.2091607926135859
PD3904a_non-exome	CT>AG	0.6336489546302824	0.1281598127519414	0.016297046254682195	0.22189418636309388
PD3904a_non-exome	CT>GA	0.8232422664598869	0.17424757094598864	6.382163870205765e-06	0.002503780430254324
PD3904a_non-exome	CT>GC	0.7068850379707874	5.651970537135429e-05	0.29292456715434817	0.00013387516949301754
PD3904a_non-exome	CT>GG	0.49429173509994423	0.10917414309658693	0.12069291604446364	0.2758412057590052
PD3904a_non-exome	CT>TA	0.1462156129810172	0.31394646605495674	0.31966047354087074	0.2201774474231552
PD3904a_non-exome	CT>TC	7.4526280428865e-05	0.5644537222904442	0.17790838031710077	0.25756337111202604
PD3904a_non-exome	CT>TG	0.2360135425549773	1.6910055125506792e-05	0.1629830723544565	0.6009864750354406
PD3904a_non-exome	GC>AA	0.1599390455189516	0.6112415486516485	0.017138563465363448	0.2116808423640365
PD3904a_non-exome	GC>AG	0.1635758745397382	0.6410449473045959	0.03916027420771951	0.15621890394794644
PD3904a_non-exome	GC>AT	0.4161201185677741	0.13424805749044877	8.210578315442646e-06	0.44962361336346185
PD3904a_non-exome	GC>CA	0.6118846358474125	0.02077920676676545	0.0480316166399955	0.31930454074582654
PD3904a_non-exome	GC>CG	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	GC>TA	0.29744976990693606	0.5935037163821674	0.035315319025682704	0.07373119468521389
PD3904a_non-exome	TA>AT	0.1644778993008651	0.19779670204528202	0.07155390035217828	0.5661714983016745
PD3904a_non-exome	TA>CG	0.6710821822691988	0.00017428236731097024	3.5222056422941734e-05	0.32870831330706746
PD3904a_non-exome	TA>CT	0.8632430787239472	0.07968760798492779	0.00817342195915804	0.048895891331966944
PD3904a_non-exome	TA>GC	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	TA>GG	0.003332153586126383	0.0023268893245395983	0.19207075449163818	0.8022702025976959
PD3904a_non-exome	TA>GT	0.09477427079124294	0.8375825832958301	0.009015649228695306	0.05862749668423159
PD3904a_non-exome	TC>AA	0.5395478742764533	0.36265431572485285	0.019100363138187464	0.07869744686050648
PD3904a_non-exome	TC>AG	0.2102075736700607	0.2044034935865111	0.2513166263386927	0.33407230640473545
PD3904a_non-exome	TC>AT	0.20696340024567142	0.4396542316095928	0.29087233974450427	0.06251002840023158
PD3904a_non-exome	TC>CA	0.4757968223217659	0.3560278065338646	0.04063244349867902	0.1275429276456904
PD3904a_non-exome	TC>CG	0.6172522727422455	0.3019625486503463	0.08071731816942222	6.78604379859836e-05
PD3904a_non-exome	TC>CT	0.29617898129253806	0.48966850845869886	0.12622380246169532	0.08792870778706784
PD3904a_non-exome	TC>GA	0.16970188550021834	0.5299595819000307	0.006880009890625443	0.2934585227091254
PD3904a_non-exome	TC>GG	0.41122220395980613	0.20557559720334412	0.07316677201334505	0.31003542682350477
PD3904a_non-exome	TC>GT	0.25196566680915117	0.07995334773838039	0.0901454463142838	0.5779355391381846
PD3904a_non-exome	TG>AA	0.2636287015420551	0.7087686473121177	1.0140042495118746e-05	0.027592511103331982
PD3904a_non-exome	TG>AC	0.0005375071804387784	0.5876991024068693	8.111879984743402e-05	0.41168227161284454
PD3904a_non-exome	TG>AT	0.4831398800008259	0.3673584530067926	4.7578401531494887e-07	0.14950119120836616
PD3904a_non-exome	TG>CA	0.19099660790020617	0.38611428731992214	0.04861716168976774	0.374271943090104
PD3904a_non-exome	TG>CC	0.19093924083358757	0.6271843488930092	0.04852296402171745	0.1333534462516857
PD3904a_non-exome	TG>CT	0.5211405844522115	0.28569387533104823	8.376920411309578e-07	0.1931647025246992
PD3904a_non-exome	TG>GA	0.9447970629448978	0.00020412401627574207	2.7776464430565386e-05	0.054971036574396
PD3904a_non-exome	TG>GC	0.8324036230485331	0.00014298728851346837	2.252687623213818e-05	0.16743086278672129
PD3904a_non-exome	TG>GT	0.391181232841415	0.2526305172389771	0.08328720395359489	0.27290104596601306
PD3904a_non-exome	TT>AA	0.7285551650397433	0.03422148563532727	0.026909056085008563	0.21031429323992087
PD3904a_non-exome	TT>AC	0.8694316438034321	0.00021583897730372055	3.40263864302333e-05	0.1303184908328341
PD3904a_non-exome	TT>AG	0.7189610016556277	0.253823062322456	0.027052863598222076	0.00016307242369426224
PD3904a_non-exome	TT>CA	0.004391331685168463	0.005278217131583489	0.9860595659426336	0.004270885240614443
PD3904a_non-exome	TT>CC	0.00028789404938862954	0.21778381225784876	0.4682732864159895	0.3136550072767731
PD3904a_non-exome	TT>CG	0.3456500418189768	0.26449697016955975	3.27497380724072e-05	0.389820238273391
PD3904a_non-exome	TT>GA	0.33387087013288025	0.349562740521057	0.05027057919092559	0.2662958101551371
PD3904a_non-exome	TT>GC	0.26155940992606	0.00027892516446901297	0.7374351983630738	0.0007264665463971244
PD3904a_non-exome	TT>GG	0.26216257113980973	0.7370855201378826	0.00012172928309531387	0.0006301794392124036
PD3905a_non-exome	AC>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.0	1.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TG	0.0	1.0	0.0	0.0
PD3905a_non-exome	CC>TT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TC	0.0	1.0	0.0	0.0
PD3905a_non-exome	CG>TT	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AC	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>AG	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>GG	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TC	0.0	1.0	0.0	0.0
PD3905a_non-exome	CT>TG	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AG	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	GC>TA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>CT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TA>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>CT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TC>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>AT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>CT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TG>GT	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>AG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>CG	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GA	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GC	0.0	1.0	0.0	0.0
PD3905a_non-exome	TT>GG	0.0	1.0	0.0	0.0
PD3945a_non-exome	AC>CA	0.7878034567992949	0.21219654320070513	0.0	0.0
PD3945a_non-exome	AC>CG	0.9997097664829634	0.00029023351703657597	0.0	0.0
PD3945a_non-exome	AC>CT	0.68781977425645	0.31218022574355003	0.0	0.0
PD3945a_non-exome	AC>GA	0.00018134162242790532	0.9998186583775721	0.0	0.0
PD3945a_non-exome	AC>GG	0.63031761168802	0.36968238831198	0.0	0.0
PD3945a_non-exome	AC>GT	0.683743771252783	0.31625622874721704	0.0	0.0
PD3945a_non-exome	AC>TA	0.7853239231849594	0.21467607681504075	0.0	0.0
PD3945a_non-exome	AC>TG	0.12274535146521474	0.8772546485347852	0.0	0.0
PD3945a_non-exome	AC>TT	0.931996406406764	0.06800359359323609	0.0	0.0
