Sample Names	MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E
PD3851a_non-exome	TG>CA	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>CC	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>CT	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GA	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GC	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GT	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AA	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AC	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AG	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CA	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CC	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CG	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GA	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GC	1.0	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GG	1.0	0.0	0.0	0.0	0.0
PD3890a_non-exome	AC>CA	0.0	0.0	0.857429754059062	0.142570245940938	0.0
PD3890a_non-exome	AC>CG	0.0	0.0	0.8379671504438242	0.1620328495561758	0.0
PD3890a_non-exome	AC>CT	0.0	0.0	0.9726369595614323	0.0273630404385677	0.0
PD3890a_non-exome	AC>GA	0.0	0.0	0.8381269332189171	0.161873066781083	0.0
PD3890a_non-exome	AC>GG	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	AC>GT	0.0	0.0	0.8570734888793642	0.14292651112063587	0.0
PD3890a_non-exome	AC>TA	0.0	0.0	0.9999924930702444	7.506929755684231e-06	0.0
PD3890a_non-exome	AC>TG	0.0	0.0	0.8674942569604422	0.1325057430395577	0.0
PD3890a_non-exome	AC>TT	0.0	0.0	0.8827064291567235	0.11729357084327659	0.0
PD3890a_non-exome	AT>CA	0.0	0.0	0.9999074387590765	9.256124092336806e-05	0.0
PD3890a_non-exome	AT>CC	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	AT>CG	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	AT>GA	0.0	0.0	0.7949855328139885	0.2050144671860114	0.0
PD3890a_non-exome	AT>GC	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	AT>TA	0.0	0.0	0.9999614602688959	3.8539731104069996e-05	0.0
PD3890a_non-exome	CC>AA	0.0	0.0	0.9597517198627946	0.040248280137205425	0.0
PD3890a_non-exome	CC>AG	0.0	0.0	0.9781516724289924	0.021848327571007603	0.0
PD3890a_non-exome	CC>AT	0.0	0.0	0.8046244884737899	0.19537551152621005	0.0
PD3890a_non-exome	CC>GA	0.0	0.0	0.9578368377543901	0.04216316224560989	0.0
PD3890a_non-exome	CC>GG	0.0	0.0	0.9999577877431454	4.221225685456327e-05	0.0
PD3890a_non-exome	CC>GT	0.0	0.0	0.6861259997315463	0.31387400026845375	0.0
PD3890a_non-exome	CC>TA	0.0	0.0	0.00010340654443970996	0.9998965934555603	0.0
PD3890a_non-exome	CC>TG	0.0	0.0	0.0007950973392152336	0.9992049026607848	0.0
PD3890a_non-exome	CC>TT	0.0	0.0	0.19220234454484691	0.8077976554551531	0.0
PD3890a_non-exome	CG>AT	0.0	0.0	0.8507634837552365	0.14923651624476358	0.0
PD3890a_non-exome	CG>GC	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	CG>GT	0.0	0.0	0.9999637766498362	3.6223350163822073e-05	0.0
PD3890a_non-exome	CG>TA	0.0	0.0	0.8933742111869121	0.10662578881308793	0.0
PD3890a_non-exome	CG>TC	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	CG>TT	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	CT>AA	0.0	0.0	0.8358676803108938	0.1641323196891062	0.0
PD3890a_non-exome	CT>AC	0.0	0.0	0.8828739977238584	0.11712600227614159	0.0
PD3890a_non-exome	CT>AG	0.0	0.0	0.9999936965900856	6.303409914436373e-06	0.0
PD3890a_non-exome	CT>GA	0.0	0.0	0.9999746148365065	2.538516349352998e-05	0.0
PD3890a_non-exome	CT>GC	0.0	0.0	0.8014224167074191	0.198577583292581	0.0
PD3890a_non-exome	CT>GG	0.0	0.0	0.893581745875465	0.10641825412453493	0.0
PD3890a_non-exome	CT>TA	0.0	0.0	0.0	1.0	0.0
PD3890a_non-exome	CT>TC	0.0	0.0	0.5613574852739482	0.4386425147260517	0.0
PD3890a_non-exome	CT>TG	0.0	0.0	0.966335317095884	0.033664682904116006	0.0
PD3890a_non-exome	GC>AA	0.0	0.0	0.551207474505486	0.448792525494514	0.0
PD3890a_non-exome	GC>AG	0.0	0.0	0.0	1.0	0.0
PD3890a_non-exome	GC>AT	0.0	0.0	0.9383503889453478	0.061649611054652165	0.0
PD3890a_non-exome	GC>CA	0.0	0.0	0.9059843124935861	0.09401568750641386	0.0
PD3890a_non-exome	GC>CG	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	GC>TA	0.0	0.0	0.9999563551211769	4.364487882310765e-05	0.0
PD3890a_non-exome	TA>AT	0.0	0.0	0.8525723719052617	0.14742762809473825	0.0
PD3890a_non-exome	TA>CG	0.0	0.0	0.9999822684420144	1.773155798570047e-05	0.0
PD3890a_non-exome	TA>CT	0.0	0.0	0.9274800004825221	0.07251999951747799	0.0
PD3890a_non-exome	TA>GC	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	TA>GG	0.0	0.0	0.8736608852619699	0.12633911473803003	0.0
PD3890a_non-exome	TA>GT	0.0	0.0	0.9508480582641025	0.04915194173589758	0.0
PD3890a_non-exome	TC>AA	0.0	0.0	0.9505725726664572	0.049427427333542745	0.0
PD3890a_non-exome	TC>AG	0.0	0.0	0.3167196619249439	0.6832803380750562	0.0
PD3890a_non-exome	TC>AT	0.0	0.0	0.14231139889621652	0.8576886011037834	0.0
PD3890a_non-exome	TC>CA	0.0	0.0	0.9731437635785636	0.026856236421436443	0.0
PD3890a_non-exome	TC>CG	0.0	0.0	0.9773480224412676	0.022651977558732335	0.0
PD3890a_non-exome	TC>CT	0.0	0.0	0.6500535630245079	0.3499464369754921	0.0
PD3890a_non-exome	TC>GA	0.0	0.0	0.999983808848279	1.619115172109171e-05	0.0
PD3890a_non-exome	TC>GG	0.0	0.0	0.9564059079157795	0.04359409208422054	0.0
PD3890a_non-exome	TC>GT	0.0	0.0	0.00039233487815689734	0.9996076651218431	0.0
PD3890a_non-exome	TG>AA	0.0	0.0	0.9999303389441396	6.96610558602695e-05	0.0
PD3890a_non-exome	TG>AC	0.0	0.0	0.7764953016083456	0.22350469839165454	0.0
PD3890a_non-exome	TG>AT	0.0	0.0	0.9999988853241067	1.114675893266541e-06	0.0
PD3890a_non-exome	TG>CA	0.0	0.0	0.8960758641468302	0.10392413585316983	0.0
PD3890a_non-exome	TG>CC	0.0	0.0	0.2953745969879497	0.7046254030120502	0.0
PD3890a_non-exome	TG>CT	0.0	0.0	0.9930353490494556	0.006964650950544349	0.0
PD3890a_non-exome	TG>GA	0.0	0.0	0.9999567984049631	4.3201595036865763e-05	0.0
PD3890a_non-exome	TG>GC	0.0	0.0	0.9999782915416284	2.1708458371527976e-05	0.0
PD3890a_non-exome	TG>GT	0.0	0.0	0.7550299599865693	0.24497004001343073	0.0
PD3890a_non-exome	TT>AA	0.0	0.0	0.9685087654709796	0.03149123452902031	0.0
PD3890a_non-exome	TT>AC	0.0	0.0	0.9999501765482391	4.982345176078408e-05	0.0
PD3890a_non-exome	TT>AG	0.0	0.0	0.8749854220071857	0.12501457799281443	0.0
PD3890a_non-exome	TT>CA	0.0	0.0	0.002435211187528631	0.9975647888124713	0.0
PD3890a_non-exome	TT>CC	0.0	0.0	0.00047908447789248834	0.9995209155221075	0.0
PD3890a_non-exome	TT>CG	0.0	0.0	0.9999179936400111	8.200635998891333e-05	0.0
PD3890a_non-exome	TT>GA	0.0	0.0	0.861676658439859	0.138323341560141	0.0
PD3890a_non-exome	TT>GC	0.0	0.0	0.003098206703582194	0.9969017932964178	0.0
PD3890a_non-exome	TT>GG	0.0	0.0	0.8702230566955769	0.12977694330442321	0.0
PD3904a_non-exome	AC>CA	0.5287809210023167	0.10592932346482946	0.1811726569160027	0.03586276050743736	0.14825433810941369
PD3904a_non-exome	AC>CG	0.0004901733765786399	0.0001664423615942123	0.8122367473248813	0.18697322700421942	0.00013340993272630827
PD3904a_non-exome	AC>CT	0.6729319805502849	0.07160116769391267	0.2042045026820389	0.0068391103588196335	0.044423238714943705
PD3904a_non-exome	AC>GA	0.875897903015785	0.06684450131761827	1.1440605969587578e-05	2.6304771882944036e-06	0.05724352458343883
PD3904a_non-exome	AC>GG	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	AC>GT	0.5488215590585657	0.3087331511550371	0.0006892813251935244	0.0001368396507594959	0.14161916881044434
PD3904a_non-exome	AC>TA	0.1260653527183364	0.0909049267397692	0.3790418657781782	3.387454787552134e-06	0.4039844673089286
PD3904a_non-exome	AC>TG	0.000804007050411019	0.929123249794844	0.00029158801865073456	5.302229018855548e-05	0.06972813284590591
PD3904a_non-exome	AC>TT	0.2148798785806006	2.4483093426564342e-05	0.6004037915803312	0.09497778964910117	0.08971405709654044
PD3904a_non-exome	AT>CA	0.22313106296914706	4.2563705917611216e-05	0.28467161658231155	3.1371425309627626e-05	0.4921233853173142
PD3904a_non-exome	AT>CC	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	AT>CG	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	AT>GA	0.6867136168241431	0.22033550884529818	7.602421161956622e-05	2.3339842579171854e-05	0.0928515102763599
PD3904a_non-exome	AT>GC	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	AT>TA	0.145363364588225	0.2197751664559562	0.5159879903475477	2.3674767658374683e-05	0.11884980384061279
PD3904a_non-exome	CC>AA	0.6322716941564044	0.1969412237041562	0.10040407811361357	0.005012570512224675	0.06537043351360107
PD3904a_non-exome	CC>AG	0.2761261956570581	0.41888571367411526	0.14185230288857437	0.0037719775684237015	0.15936381021182847
PD3904a_non-exome	CC>AT	0.32946519751473324	0.3681333926429587	0.1315680874375053	0.03803191182709529	0.13280141057770745
PD3904a_non-exome	CC>GA	0.23503515753778922	0.41287365681809657	0.3066494956899299	0.0160695830558271	0.02937210689835728
PD3904a_non-exome	CC>GG	0.00029960399629652495	0.0801593703484668	0.8366837028290572	4.2047378926482225e-05	0.08281527544725269
PD3904a_non-exome	CC>GT	0.29965792255136103	0.061383426224194446	0.4030159885280917	0.21947974941738163	0.01646291327897124
PD3904a_non-exome	CC>TA	0.40237321829951267	0.23046741875674975	1.5827179957528652e-05	0.18219284504772745	0.18495069071605266
PD3904a_non-exome	CC>TG	0.39061685293983706	0.06936489070131668	0.00018086452409550054	0.270587892468742	0.2692494993660087
PD3904a_non-exome	CC>TT	0.09093254992675157	0.22136317043910983	0.11201207792512809	0.5604404525868842	0.015251749122126212
PD3904a_non-exome	CG>AT	0.6196717462490771	0.00031067113437561897	0.00039390116453235074	8.225726021113364e-05	0.37954142419180387
PD3904a_non-exome	CG>GC	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	CG>GT	0.458845264839495	0.05790523349360906	0.4350533122736808	1.8761499211998622e-05	0.04817742789400298
PD3904a_non-exome	CG>TA	0.2729678166799951	0.14922713246907587	0.3021676037798217	0.04293361524279398	0.2327038318283133
PD3904a_non-exome	CG>TC	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	CG>TT	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	CT>AA	0.4645799301921483	0.33571424811132067	0.11657822719188313	0.027251771258834424	0.05587582324581359
PD3904a_non-exome	CT>AC	0.495795053163565	0.2689351945092523	0.00017756846292553213	2.8044076513325956e-05	0.23506413978774382
PD3904a_non-exome	CT>AG	0.19344423379725478	0.24196258923193448	0.3313803433088028	2.4867134622290976e-06	0.23321034694854575
PD3904a_non-exome	CT>GA	0.11196775995194552	0.0887679628161194	0.7572253838425592	2.288425969483373e-05	0.04201600912968098
PD3904a_non-exome	CT>GC	0.0002075072696501129	6.858821275365069e-05	0.7719753810555967	0.22771566074503946	3.286271696006833e-05
PD3904a_non-exome	CT>GG	0.0002020551557893555	0.17749416035329263	0.7082407949184688	0.10041150902624517	0.013651480546204043
PD3904a_non-exome	CT>TA	0.6733251938340153	0.0552797384452923	0.0	0.2181300855543255	0.05326498216636679
PD3904a_non-exome	CT>TC	0.8584926770204611	1.8198010483450402e-05	0.046835262881670246	0.043567724809945654	0.05108613727743962
PD3904a_non-exome	CT>TG	7.83251274486975e-05	0.24854722031960164	0.5829727486343992	0.024177736701931112	0.14422396921661945
PD3904a_non-exome	GC>AA	0.5720721817457642	0.26610762861382825	0.02720346950768	0.026367899106450054	0.10824882102627742
PD3904a_non-exome	GC>AG	0.27054866924629944	0.3424948235549561	0.0	0.08548057154808707	0.30147593565065733
PD3904a_non-exome	GC>AT	0.1180971691881764	0.5920627111608752	0.2271685743587715	0.017767825042512904	0.04490372024966388
PD3904a_non-exome	GC>CA	0.09131906466598926	2.6247657729835994e-06	0.7093156530106844	0.08762739604665182	0.11173526151090162
PD3904a_non-exome	GC>CG	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	GC>TA	0.437583100319683	8.042970973067215e-05	0.4699956145524511	2.4421186865138755e-05	0.0923164342312701
PD3904a_non-exome	TA>AT	0.3730191977069854	0.17052671507105213	0.2573684633370393	0.05298142888971851	0.14610419499520472
PD3904a_non-exome	TA>CG	0.00013221516320172967	0.26445277747880064	0.5203842928657167	1.0984985571142186e-05	0.21501972950670967
PD3904a_non-exome	TA>CT	0.5258030064136461	0.019520458998200964	0.35080133987192375	0.032653910371841295	0.07122128434438785
PD3904a_non-exome	TA>GC	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	TA>GG	0.0008098004131565672	0.6986149653489443	0.0006651117776903376	0.00011450126622457034	0.29979562119398434
PD3904a_non-exome	TA>GT	0.6200432501403733	0.05086712669567298	0.19449796465387606	0.011969205684248066	0.12262245282582963
PD3904a_non-exome	TC>AA	0.5367408161261998	0.06475056478084142	0.20940979308940547	0.012962848002511834	0.17613597800104147
PD3904a_non-exome	TC>AG	0.23633893291014077	0.14553270232221002	0.13933331997271645	0.35784882696101544	0.12094621783391736
PD3904a_non-exome	TC>AT	0.45750369399936663	0.07007452060241648	0.04024675546511775	0.28876299624473434	0.14341203368836472
PD3904a_non-exome	TC>CA	0.6574184907785717	0.030068853156680442	0.13401300733523058	0.004402869514791803	0.17409677921472552
PD3904a_non-exome	TC>CG	0.3252505250575683	3.973416402392365e-05	0.6565234642316466	0.018114562543454477	7.171400330679262e-05
PD3904a_non-exome	TC>CT	0.7416254425198923	0.11857667668942543	0.07584931092251843	0.0486099065965974	0.01533866327156649
PD3904a_non-exome	TC>GA	0.6244692554638478	0.12660809813734428	0.04343226457567207	8.371782993276518e-07	0.20548954464483637
PD3904a_non-exome	TC>GG	0.00029013267675340616	0.19191014811885912	0.766149939210289	0.041573814358400636	7.596563569774158e-05
PD3904a_non-exome	TC>GT	0.09617926135996256	0.3130830864541829	4.2940224606384766e-05	0.13024398788460761	0.46045072407664056
PD3904a_non-exome	TG>AA	0.3833659256596872	0.2277031636488331	0.1861754494198626	1.5440573680294022e-05	0.20274002069793678
PD3904a_non-exome	TG>AC	0.0005126141120266909	0.9988315949340718	0.0003702783912081576	0.00012688109174724635	0.00015863147094592828
PD3904a_non-exome	TG>AT	0.17536103307508674	0.23165350573871474	0.478836487497015	6.354143861731795e-07	0.11414833827479727
PD3904a_non-exome	TG>CA	0.28652472362987635	0.29675207063194686	0.19020434080323717	0.026261091945972277	0.20025777298896738
PD3904a_non-exome	TG>CC	0.3824005284561763	0.14329966230561839	0.0757847818653712	0.21522259969530452	0.1832924276775296
PD3904a_non-exome	TG>CT	0.2119685879941754	0.4037116309904295	0.3429528089543623	0.0028634508006691157	0.03850352126036363
PD3904a_non-exome	TG>GA	0.0005043194623047773	0.0002427167652314232	0.9990877337289841	5.1385771945952585e-05	0.00011384427153381601
PD3904a_non-exome	TG>GC	0.0004833225278247889	0.00015576704964104056	0.9992646947028705	2.582496065233907e-05	7.039075901158277e-05
PD3904a_non-exome	TG>GT	0.3932156431535631	0.030739710444982467	0.26129925510701746	0.10092707191599129	0.2138183193784457
PD3904a_non-exome	TT>AA	0.08731199931523867	0.026092239186876795	0.8115661969070843	0.03141454647277072	0.043615018118029494
PD3904a_non-exome	TT>AC	0.0009173353518941649	0.00029589463364081223	0.9985470257352611	5.9230402929307893e-05	0.00018051387627452108
PD3904a_non-exome	TT>AG	0.00019656594027627367	0.24071183284581701	0.5445366893945961	0.09262062396382831	0.12193428785548237
PD3904a_non-exome	TT>CA	0.0029100537515196847	0.0017015265177689545	0.002035136850230109	0.9924732570185761	0.000880025861905158
PD3904a_non-exome	TT>CC	0.0003895957746568733	0.20254413192674614	0.00032073191982393137	0.7966043691088818	0.0001411712698912582
PD3904a_non-exome	TT>CG	0.0006293180069904138	0.3087355518923426	0.6904079169995457	6.740771855289622e-05	0.00015980538256841733
PD3904a_non-exome	TT>GA	0.4032526058099996	0.20194639578171855	0.2444352927089774	0.046712785877514686	0.10365291982178974
PD3904a_non-exome	TT>GC	0.6412452723179899	0.2628176711445123	0.0002495834825489485	0.09560454571938486	8.29273355640151e-05
PD3904a_non-exome	TT>GG	0.0021326158843225	0.8284285313778285	0.0008198163155938421	0.0001455473243739385	0.16847348909788135
PD3905a_non-exome	AC>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>TT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CG>TT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>AG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>GG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	CT>TG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	GC>TA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>CT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TA>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>CT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GG	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TC>GT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AC	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>AT	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CA	1.0	0.0	0.0	0.0	0.0
PD3905a_non-exome	TG>CC	1.0	0.0	0.0	0.0	0.0
