MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
CG>GT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CG>TA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CG>TC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CG>TT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>AA	0.0307020734468275	0.019981814549100817	1.0672696438973616e-05	0.01998047670754204	0.05707151772803627	0.055596554560179354
CT>AC	2.5842317882052157e-05	4.100411752006039e-05	0.15404473584603692	2.6994431755156258e-05	4.109561359655345e-05	7.331110027735122e-05
CT>AG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>GA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>GC	1.978843865834185e-05	0.12822122698562452	2.581535154604353e-05	3.077044839301379e-05	4.604489768098574e-05	6.505191413452849e-05
CT>GG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>TA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>TC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
CT>TG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
GC>AA	0.05166931700368878	4.255758394720033e-05	0.02000726903679606	0.04177673906706332	3.761601255973801e-05	7.651759515283629e-05
GC>AG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
GC>AT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
GC>CA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
GC>CG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
GC>TA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TA>AT	0.03070739214072185	3.544355931808241e-05	1.799307186445276e-05	1.8784534395761527e-05	0.08553876606129052	0.04984420789842261
TA>CG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TA>CT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TA>GC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TA>GG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TA>GT	1.1778404734741344e-05	0.12547517533457722	9.22477249645226e-06	0.019980814091983778	4.017267165181693e-05	0.030696049136713553
TC>AA	1.5267521919515305e-05	2.8774538807585516e-05	1.9673595670610666e-05	2.6932161277148926e-05	0.256586124507885	3.8859359429466166e-05
TC>AG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>AT	0.12707847509614112	3.097250282735331e-05	0.5706010663634515	0.019967089040699194	2.7807979026306385e-05	5.649668346450198e-05
TC>CA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>CG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>CT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>GA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>GG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TC>GT	1.3206066341808764e-05	0.06975239177372713	0.04665139350945537	1.9876354599546175e-05	3.938348963856697e-05	0.015392764942953363
TG>AA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TG>AC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TG>AT	1.6001554286049213e-05	3.827128857665229e-05	1.82655422577227e-05	0.0221627248914956	0.12832393059106834	5.5080354650272055e-05
TG>CA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TG>CC	3.3601699175100918e-06	1.4227390964036135e-05	3.639849353642699e-07	1.3296651059757636e-06	2.108053013216704e-05	0.510792589187622
TG>CT	6.069541746668759e-06	0.16809074520982922	1.07184285712221e-05	6.0246767648113314e-06	3.595206731006328e-05	0.14929340995440726
TG>GA	1.3704829757443805e-05	0.11949505950033198	1.476710604038092e-05	1.8013261797023006e-05	3.875495895044878e-05	0.04028337909694528
TG>GC	2.1650731196132255e-05	0.12934285918745445	0.021679109299708444	1.800786966725809e-05	4.0316826016351115e-05	6.314537591514124e-05
TG>GT	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>AA	0.046079859659221255	5.207199610595126e-05	3.1637258871342055e-05	3.2546443253522736e-05	4.496026049309876e-05	7.503781453124247e-05
TT>AC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>AG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>CA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>CC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>CG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>GA	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>GC	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
TT>GG	2.980105418828316e-05	5.3269728232407944e-05	2.9651541626662948e-05	3.573435751604848e-05	4.637174206436612e-05	7.933995366329327e-05
