Sample Names	MutationType	DBS1	DBS2	DBS4	DBS6	DBS13
PD3851a_non-exome	GC>AA	0.0	0.015248032491172011	0.9847519675088281	0.0	0.0
PD3851a_non-exome	GC>AG	0.0	0.027950568776521068	0.972049431223479	0.0	0.0
PD3851a_non-exome	GC>AT	0.0	0.09347548009541304	0.9065245199045869	0.0	0.0
PD3851a_non-exome	GC>CA	0.0	0.0817723071493309	0.9182276928506691	0.0	0.0
PD3851a_non-exome	GC>CG	0.0	0.985519202156652	0.014480797843348114	0.0	0.0
PD3851a_non-exome	GC>TA	0.0	0.03991282414097041	0.9600871758590297	0.0	0.0
PD3851a_non-exome	TA>AT	0.0	0.08293823636020277	0.9170617636397972	0.0	0.0
PD3851a_non-exome	TA>CG	0.0	0.04631501562212828	0.9536849843778717	0.0	0.0
PD3851a_non-exome	TA>CT	0.0	0.031103942915853458	0.9688960570841465	0.0	0.0
PD3851a_non-exome	TA>GC	0.0	0.5393700787401575	0.4606299212598425	0.0	0.0
PD3851a_non-exome	TA>GG	0.0	0.03430589904934832	0.9656941009506517	0.0	0.0
PD3851a_non-exome	TA>GT	0.0	0.1388605441904439	0.861139455809556	0.0	0.0
PD3851a_non-exome	TC>AA	0.0	0.0038103769080640227	0.996189623091936	0.0	0.0
PD3851a_non-exome	TC>AG	0.0	0.09659753505875036	0.9034024649412495	0.0	0.0
PD3851a_non-exome	TC>AT	0.0	4.956159382954589e-16	0.9999999999999996	0.0	0.0
PD3851a_non-exome	TC>CA	0.0	0.007995114773715516	0.9920048852262844	0.0	0.0
PD3851a_non-exome	TC>CG	0.0	0.009627068644216703	0.9903729313557832	0.0	0.0
PD3851a_non-exome	TC>CT	0.0	0.9975349725765699	0.002465027423430086	0.0	0.0
PD3851a_non-exome	TC>GA	0.0	0.023730589194788262	0.9762694108052117	0.0	0.0
PD3851a_non-exome	TC>GG	0.0	0.4869264923532314	0.5130735076467686	0.0	0.0
PD3851a_non-exome	TC>GT	0.0	0.9999999999999183	8.168028004666779e-14	0.0	0.0
PD3851a_non-exome	TG>AA	0.0	0.27946123337734236	0.7205387666226577	0.0	0.0
PD3851a_non-exome	TG>AC	0.0	0.6508340727595386	0.3491659272404614	0.0	0.0
PD3851a_non-exome	TG>AT	0.0	0.9999999999999983	1.6313563469550009e-15	0.0	0.0
PD3851a_non-exome	TG>CA	0.0	0.15186774231303332	0.8481322576869667	0.0	0.0
PD3851a_non-exome	TG>CC	0.0	0.33100404560500185	0.6689959543949981	0.0	0.0
PD3851a_non-exome	TG>CT	0.0	0.973959241931647	0.026040758068353025	0.0	0.0
PD3851a_non-exome	TG>GA	0.0	0.1576938368587254	0.8423061631412747	0.0	0.0
PD3851a_non-exome	TG>GC	0.0	0.31045189649092975	0.6895481035090701	0.0	0.0
PD3851a_non-exome	TG>GT	0.0	0.9949795256351172	0.005020474364882791	0.0	0.0
PD3851a_non-exome	TT>AA	0.0	0.9958419113162845	0.004158088683715446	0.0	0.0
PD3851a_non-exome	TT>AC	0.0	0.998091012428666	0.0019089875713339487	0.0	0.0
PD3851a_non-exome	TT>AG	0.0	0.9999999999999676	3.255117509741996e-14	0.0	0.0
PD3851a_non-exome	TT>CA	0.0	0.3733213965980305	0.6266786034019696	0.0	0.0
PD3851a_non-exome	TT>CC	0.0	0.9999999999976511	2.3489932885850864e-12	0.0	0.0
PD3851a_non-exome	TT>CG	0.0	0.9999999999995229	4.769736842102988e-13	0.0	0.0
PD3851a_non-exome	TT>GA	0.0	0.9999999999998539	1.461377870563461e-13	0.0	0.0
PD3851a_non-exome	TT>GC	0.0	0.9999999999954546	4.545454545433884e-12	0.0	0.0
PD3851a_non-exome	TT>GG	0.0	0.3733213965980305	0.6266786034019696	0.0	0.0
PD3890a_non-exome	AC>CA	0.0	0.04634887797983092	0.0	0.0	0.953651122020169
PD3890a_non-exome	AC>CG	0.0	0.14701205777129983	0.0	0.0	0.8529879422287002
PD3890a_non-exome	AC>CT	0.0	0.012215784399877706	0.0	0.0	0.9877842156001224
PD3890a_non-exome	AC>GA	0.0	0.02346471295904475	0.0	0.0	0.9765352870409552
PD3890a_non-exome	AC>GG	0.0	7.973699629997384e-16	0.0	0.0	0.999999999999999
PD3890a_non-exome	AC>GT	0.0	0.01735702251939212	0.0	0.0	0.9826429774806079
PD3890a_non-exome	AC>TA	0.0	0.13842090282214206	0.0	0.0	0.8615790971778581
PD3890a_non-exome	AC>TG	0.0	0.0004154664380668044	0.0	0.0	0.9995845335619331
PD3890a_non-exome	AC>TT	0.0	0.04938985023984316	0.0	0.0	0.9506101497601568
PD3890a_non-exome	AT>CA	0.0	0.002508830328971088	0.0	0.0	0.9974911696710289
PD3890a_non-exome	AT>CC	0.0	1.1583000092259238e-15	0.0	0.0	0.9999999999999988
PD3890a_non-exome	AT>CG	0.0	5.01115879828075e-13	0.0	0.0	0.999999999999499
PD3890a_non-exome	AT>GA	0.0	0.021575379929642643	0.0	0.0	0.9784246200703575
PD3890a_non-exome	AT>GC	0.0	0.005424972759217982	0.0	0.0	0.9945750272407821
PD3890a_non-exome	AT>TA	0.0	0.012048886674190127	0.0	0.0	0.9879511133258099
PD3890a_non-exome	CC>AA	0.0	0.999997469957841	0.0	0.0	2.530042159038426e-06
PD3890a_non-exome	CC>AG	0.0	0.6351485249925203	0.0	0.0	0.3648514750074798
PD3890a_non-exome	CC>AT	0.0	0.3928598539183129	0.0	0.0	0.6071401460816871
PD3890a_non-exome	CC>GA	0.0	0.9979063699997252	0.0	0.0	0.00209363000027491
PD3890a_non-exome	CC>GG	0.0	0.14073909954474928	0.0	0.0	0.8592609004552507
PD3890a_non-exome	CC>GT	0.0	0.012964292699874308	0.0	0.0	0.9870357073001257
PD3890a_non-exome	CC>TA	0.0	0.09775616933832522	0.0	0.0	0.9022438306616747
PD3890a_non-exome	CC>TG	0.0	0.006905973301703239	0.0	0.0	0.9930940266982967
PD3890a_non-exome	CC>TT	0.0	1.1711133400200466e-14	0.0	0.0	0.9999999999999883
PD3890a_non-exome	CG>AT	0.0	0.43827305512375575	0.0	0.0	0.5617269448762442
PD3890a_non-exome	CG>GC	0.0	0.08111382574121756	0.0	0.0	0.9188861742587824
PD3890a_non-exome	CG>GT	0.0	0.13169354808964498	0.0	0.0	0.8683064519103549
PD3890a_non-exome	CG>TA	0.0	1.7810373520568995e-15	0.0	0.0	0.9999999999999981
PD3890a_non-exome	CG>TC	0.0	0.21379423867611394	0.0	0.0	0.7862057613238861
PD3890a_non-exome	CG>TT	0.0	0.4865635211163934	0.0	0.0	0.5134364788836066
PD3890a_non-exome	CT>AA	0.0	0.014363421703055431	0.0	0.0	0.9856365782969445
PD3890a_non-exome	CT>AC	0.0	4.508650364706025e-17	0.0	0.0	1.0
PD3890a_non-exome	CT>AG	0.0	0.012220170188551063	0.0	0.0	0.9877798298114491
PD3890a_non-exome	CT>GA	0.0	0.004610814671270202	0.0	0.0	0.9953891853287298
PD3890a_non-exome	CT>GC	0.0	0.009578518772236115	0.0	0.0	0.9904214812277639
PD3890a_non-exome	CT>GG	0.0	0.009399169386160672	0.0	0.0	0.9906008306138392
PD3890a_non-exome	CT>TA	0.0	0.0295513390284552	0.0	0.0	0.9704486609715448
PD3890a_non-exome	CT>TC	0.0	0.0012617143050262394	0.0	0.0	0.9987382856949738
PD3890a_non-exome	CT>TG	0.0	0.027151661600081246	0.0	0.0	0.9728483383999188
PD3890a_non-exome	GC>AA	0.0	0.9999775783634441	0.0	0.0	2.2421636555955094e-05
PD3890a_non-exome	GC>AG	0.0	0.005335193159690595	0.0	0.0	0.9946648068403093
PD3890a_non-exome	GC>AT	0.0	0.01513080586424939	0.0	0.0	0.9848691941357506
PD3890a_non-exome	GC>CA	0.0	0.027754371466982973	0.0	0.0	0.9722456285330171
PD3890a_non-exome	GC>CG	0.0	0.02119961385285893	0.0	0.0	0.9788003861471412
PD3890a_non-exome	GC>TA	0.0	0.8587639352917179	0.0	0.0	0.14123606470828212
PD3890a_non-exome	TA>AT	0.0	0.10977146488681516	0.0	0.0	0.8902285351131848
PD3890a_non-exome	TA>CG	0.0	0.021167576648467027	0.0	0.0	0.978832423351533
PD3890a_non-exome	TA>CT	0.0	0.004763124123961131	0.0	0.0	0.9952368758760389
PD3890a_non-exome	TA>GC	0.0	0.15365716879856864	0.0	0.0	0.8463428312014314
PD3890a_non-exome	TA>GG	0.0	0.035890321050391354	0.0	0.0	0.9641096789496086
PD3890a_non-exome	TA>GT	0.0	0.05591339556734335	0.0	0.0	0.9440866044326566
PD3890a_non-exome	TC>AA	0.0	0.005926961722662581	0.0	0.0	0.9940730382773374
PD3890a_non-exome	TC>AG	0.0	0.0008326079179256917	0.0	0.0	0.9991673920820742
PD3890a_non-exome	TC>AT	0.0	7.39397318866544e-18	0.0	0.0	1.0
PD3890a_non-exome	TC>CA	0.0	0.005066457712648652	0.0	0.0	0.9949335422873514
PD3890a_non-exome	TC>CG	0.0	0.00015069187520930775	0.0	0.0	0.9998493081247908
PD3890a_non-exome	TC>CT	0.0	0.028056298734648287	0.0	0.0	0.9719437012653517
PD3890a_non-exome	TC>GA	0.0	0.020947303765642137	0.0	0.0	0.9790526962343579
PD3890a_non-exome	TC>GG	0.0	0.00017960447320420971	0.0	0.0	0.9998203955267958
PD3890a_non-exome	TC>GT	0.0	0.0007198283739090233	0.0	0.0	0.999280171626091
PD3890a_non-exome	TG>AA	0.0	0.04130449919739029	0.0	0.0	0.9586955008026099
PD3890a_non-exome	TG>AC	0.0	0.013737117859603446	0.0	0.0	0.9862628821403965
PD3890a_non-exome	TG>AT	0.0	0.06092208391679881	0.0	0.0	0.9390779160832012
PD3890a_non-exome	TG>CA	0.0	0.0014062422981380958	0.0	0.0	0.9985937577018618
PD3890a_non-exome	TG>CC	0.0	0.0031842877836461016	0.0	0.0	0.9968157122163539
PD3890a_non-exome	TG>CT	0.0	0.04951358136214034	0.0	0.0	0.9504864186378597
PD3890a_non-exome	TG>GA	0.0	0.06317311710674162	0.0	0.0	0.9368268828932584
PD3890a_non-exome	TG>GC	0.0	0.03354994862349983	0.0	0.0	0.9664500513765001
PD3890a_non-exome	TG>GT	0.0	0.08553792399706803	0.0	0.0	0.9144620760029321
PD3890a_non-exome	TT>AA	0.0	0.08386668197606932	0.0	0.0	0.9161333180239307
PD3890a_non-exome	TT>AC	0.0	0.061576570735199496	0.0	0.0	0.9384234292648005
PD3890a_non-exome	TT>AG	0.0	0.010288616173804523	0.0	0.0	0.9897113838261955
PD3890a_non-exome	TT>CA	0.0	3.065790026467251e-16	0.0	0.0	0.9999999999999997
PD3890a_non-exome	TT>CC	0.0	0.44279346210995546	0.0	0.0	0.5572065378900446
PD3890a_non-exome	TT>CG	0.0	0.004942991834075285	0.0	0.0	0.9950570081659247
PD3890a_non-exome	TT>GA	0.0	0.004722121194303738	0.0	0.0	0.9952778788056961
PD3890a_non-exome	TT>GC	0.0	0.000570718992103907	0.0	0.0	0.9994292810078962
PD3890a_non-exome	TT>GG	0.0	5.032758620687122e-13	0.0	0.0	0.9999999999994967
PD3904a_non-exome	AC>CA	0.0	0.050958876697756984	0.26551721479749296	0.23451743440806827	0.4490064740966819
PD3904a_non-exome	AC>CG	0.0	0.1388544980586394	0.10224061018680297	0.41389436493971593	0.3450105268148417
PD3904a_non-exome	AC>CT	0.0	0.027129562977493377	8.428369979457995e-16	0.0334370759816667	0.9394333610408391
PD3904a_non-exome	AC>GA	0.0	0.019613252466165063	0.17139501949004454	0.4594453778012459	0.3495463502425444
PD3904a_non-exome	AC>GG	0.0	1.8076618239825386e-15	1.4300137549575507e-15	0.02917763550285552	0.9708223644971412
PD3904a_non-exome	AC>GT	0.0	0.03914049159107803	7.366069810417242e-07	0.01193951128820027	0.9489192605137408
PD3904a_non-exome	AC>TA	0.0	0.11785298604256768	0.04760216441542079	0.5204097061722524	0.3141351433697592
PD3904a_non-exome	AC>TG	0.0	0.000925133558242668	0.0036348199735616476	0.04226980748425861	0.953170238983937
PD3904a_non-exome	AC>TT	0.0	0.10027168239534665	0.002602343738737853	0.07065901178027383	0.8264669620856416
PD3904a_non-exome	AT>CA	0.0	0.005416424876032902	0.06179485013470512	0.010572092640386763	0.9222166323488752
PD3904a_non-exome	AT>CC	0.0	2.6341747705287706e-15	2.0808828769870383e-15	0.026118795968467664	0.9738812040315276
PD3904a_non-exome	AT>CG	0.0	8.795285359785494e-13	9.389578163754638e-13	0.24838709677374182	0.7516129032244396
PD3904a_non-exome	AT>GA	0.0	0.036274769750275805	0.032929316941056476	0.2263363931708328	0.704459520137835
PD3904a_non-exome	AT>GC	0.0	0.012073242150510899	0.01709313720253328	0.022968903115904094	0.9478647175310517
PD3904a_non-exome	AT>TA	0.0	0.022790979496175548	0.10610591041071468	0.0708378144126671	0.8002652956804426
PD3904a_non-exome	CC>AA	0.0	0.9999989165450845	4.548918523279277e-18	7.416361806703536e-18	1.083454915419625e-06
PD3904a_non-exome	CC>AG	0.0	0.5463824755673252	0.01923551928334972	0.29997557945486975	0.13440642569445538
PD3904a_non-exome	CC>AT	0.0	0.5751937417238572	0.042506737142172145	0.0016301715612211183	0.38066934957274945
PD3904a_non-exome	CC>GA	0.0	0.41787125869756986	0.039449507726091106	0.5423037982826153	0.00037543529372365567
PD3904a_non-exome	CC>GG	0.0	0.03365067712025743	0.0025683460861831574	0.8758004521045543	0.08798052468900516
PD3904a_non-exome	CC>GT	0.0	0.0280415396876941	0.0009583078241220709	0.05674303443006161	0.914257118058122
PD3904a_non-exome	CC>TA	0.0	0.19812993899065268	0.0009908828780513512	0.017788038983133626	0.7830911391481623
PD3904a_non-exome	CC>TG	0.0	0.012291923990745149	0.00020253452435834533	0.23055448645388707	0.7569510550310095
PD3904a_non-exome	CC>TT	0.0	2.7347426896070536e-14	2.1603271352517277e-14	3.522104775865764e-14	0.9999999999999158
PD3904a_non-exome	CG>AT	0.0	0.16920390494106272	0.02008419763191748	0.7178423509033403	0.09286954652367957
PD3904a_non-exome	CG>GC	0.0	0.145089434525389	0.0009434716858250387	0.15010905075856856	0.7038580430302175
PD3904a_non-exome	CG>GT	0.0	0.1834430600833942	4.719961800674864e-16	0.29860164894562613	0.5179552909709793
PD3904a_non-exome	CG>TA	0.0	4.159015794638319e-15	3.2854406051593435e-15	5.35644155805443e-15	0.9999999999999871
PD3904a_non-exome	CG>TC	0.0	0.19024679947302323	2.914245308274514e-16	0.5101544197701942	0.29959878075678226
PD3904a_non-exome	CG>TT	0.0	0.27332010006232305	0.008353105528365982	0.5948170552003744	0.12350973920893668
PD3904a_non-exome	CT>AA	0.0	0.031959988298548236	3.2790559708410974e-17	0.028861882347092332	0.9391781293543594
PD3904a_non-exome	CT>AC	0.0	1.0203323508747098e-16	8.060179383408625e-17	0.0308799994894452	0.9691200005105547
PD3904a_non-exome	CT>AG	0.0	0.01258688963081221	0.0036637957220738665	0.548053105355168	0.43569620929194597
PD3904a_non-exome	CT>GA	0.0	0.0026780343902958617	0.04688010168488747	0.702862832688657	0.2475790312361597
PD3904a_non-exome	CT>GC	0.0	0.018458104004738678	0.0046791806774076445	0.15954437741921376	0.81731833789864
PD3904a_non-exome	CT>GG	0.0	0.009993215793931276	0.04851494830202984	0.4904706576836041	0.45102117822043497
PD3904a_non-exome	CT>TA	0.0	0.06631336816608831	6.461474460633929e-17	0.001121988886700077	0.9325646429472116
PD3904a_non-exome	CT>TC	0.0	0.002941355879090482	2.523221955102129e-16	4.1137529375147216e-16	0.9970586441209088
PD3904a_non-exome	CT>TG	0.0	0.02860155751469569	0.001062733673364691	0.5314808907783618	0.4388548180335777
PD3904a_non-exome	GC>AA	0.0	0.031855606887768555	0.9681440872362419	3.3670699129535394e-17	3.0587598968276736e-07
PD3904a_non-exome	GC>AG	0.0	0.009570234884172921	0.1566251006358531	0.06973728390606423	0.7640673805739097
PD3904a_non-exome	GC>AT	0.0	0.028806649946896228	0.13146667282794375	0.03677075180663691	0.8029559254185231
PD3904a_non-exome	GC>CA	0.0	0.037607857470160294	0.19873016501105234	0.19949761009264097	0.5641643674261464
PD3904a_non-exome	GC>CG	0.0	0.0481259159813669	0.0003327725343158967	4.207896847961949e-15	0.9515413114843129
PD3904a_non-exome	GC>TA	0.0	0.07622494208174661	0.8628521365912445	0.055554440928924226	0.005368480398084698
PD3904a_non-exome	TA>AT	0.0	0.08552296253311176	0.4450077681857168	0.1724550470966749	0.29701422218449636
PD3904a_non-exome	TA>CG	0.0	0.02540552773045375	0.24617980092124095	0.22532212358899692	0.5030925477593085
PD3904a_non-exome	TA>CT	0.0	0.006044032036711212	0.08859915209202664	0.36454798349884576	0.5408088323724164
PD3904a_non-exome	TA>GC	0.0	0.17125631717542525	0.06882606821648692	0.3559723220182509	0.403945292589837
PD3904a_non-exome	TA>GG	0.0	0.036312705101606134	0.48102809381851525	0.06493449675850968	0.417724704321369
PD3904a_non-exome	TA>GT	0.0	0.08944456801504808	0.26102954230604336	0.0027819065654819874	0.6467439831134266
PD3904a_non-exome	TC>AA	0.0	0.004623353830767501	0.5688166160886376	0.0944929968917938	0.33206703318880104
PD3904a_non-exome	TC>AG	0.0	0.0018311957938936345	0.008059184060411251	0.049054730063161876	0.9410548900825332
PD3904a_non-exome	TC>AT	0.0	1.6961083874978914e-17	0.016104580003727796	0.0015636537829494363	0.9823317662133229
PD3904a_non-exome	TC>CA	0.0	0.006464970674451555	0.37748242216961037	0.07237847795351099	0.5436741292024271
PD3904a_non-exome	TC>CG	0.0	0.000329577017526545	0.015955215641524904	0.04726629320153283	0.9364489141394157
PD3904a_non-exome	TC>CT	0.0	0.05665704050234014	6.5885307239102e-05	0.1027589633538919	0.8405181108365289
PD3904a_non-exome	TC>GA	0.0	0.02186190574880855	0.4232434481484651	0.1173237657311161	0.4375708803716103
PD3904a_non-exome	TC>GG	0.0	0.00040251072270429633	0.0001995881287859673	0.039854208548388344	0.9595436926001213
PD3904a_non-exome	TC>GT	0.0	0.0016793039446636414	6.454871363934651e-17	1.0523745634414886e-16	0.9983206960553361
PD3904a_non-exome	TG>AA	0.0	0.05641050515279071	0.06844422886160381	0.3144514384894893	0.5606938274961162
PD3904a_non-exome	TG>AC	0.0	0.016206474596641044	0.004091581387948971	0.48142811728002516	0.4982738267353849
PD3904a_non-exome	TG>AT	0.0	0.02442931534774196	1.8754314656143117e-17	0.8143129217440976	0.16125776290816043
PD3904a_non-exome	TG>CA	0.0	0.0027859017363369713	0.007321581554632794	0.14271008321538128	0.847182433493649
PD3904a_non-exome	TG>CC	0.0	0.004505054755755164	0.004284807634362689	0.3872822339935701	0.603927903616312
PD3904a_non-exome	TG>CT	0.0	0.014882136143369579	0.00018724885838436467	0.8625903811153219	0.1223402338829243
PD3904a_non-exome	TG>GA	0.0	0.07610903799719047	0.19130774671553763	0.24925101588793783	0.4833321993993341
PD3904a_non-exome	TG>GC	0.0	0.036097273650911636	0.037729905597655905	0.48088131186740213	0.4452915088840304
PD3904a_non-exome	TG>GT	0.0	0.11974976333905338	0.00028434548665924814	0.33173422706259625	0.5482316641116911
PD3904a_non-exome	TT>AA	0.0	0.1751666902702467	0.0003441881684939429	0.005075463267893275	0.819413658293366
PD3904a_non-exome	TT>AC	0.0	0.1287457018676665	0.00011587953953158067	0.0309077287658535	0.8402306898269484
PD3904a_non-exome	TT>AG	0.0	0.020587012279392795	3.153559724420101e-16	0.1313514220355312	0.8480615656850756
PD3904a_non-exome	TT>CA	0.0	7.159125061805381e-16	5.655395732276785e-16	9.22031482780126e-16	0.9999999999999978
PD3904a_non-exome	TT>CC	0.0	0.649820420727351	7.183170856836095e-13	1.171113391480599e-12	0.3501795792707596
PD3904a_non-exome	TT>CG	0.0	0.011404669541314224	2.5598716462702207e-15	0.005437520462422261	0.9831578099962609
PD3904a_non-exome	TT>GA	0.0	0.010957844232609214	7.535788739114773e-16	1.2286026997878193e-15	0.9890421557673886
PD3904a_non-exome	TT>GC	0.0	0.0013314034594418514	2.8479218383782917e-15	0.00022880000626542742	0.9984397965342898
PD3904a_non-exome	TT>GG	0.0	1.1752320954864652e-12	9.283819628613633e-13	1.5135941644507585e-12	0.9999999999963827
PD3905a_non-exome	AC>CA	0.0	0.09883144453302377	0.9011685554669762	0.0	0.0
PD3905a_non-exome	AC>CG	0.0	0.4369577556150166	0.5630422443849834	0.0	0.0
PD3905a_non-exome	AC>CT	0.0	0.9999999999999456	5.4367434802716724e-14	0.0	0.0
PD3905a_non-exome	AC>GA	0.0	0.061376855032189315	0.9386231449678107	0.0	0.0
PD3905a_non-exome	AC>GG	0.0	0.4193930071584926	0.5806069928415074	0.0	0.0
PD3905a_non-exome	AC>GT	0.0	0.9999670668478718	3.2933152128185244e-05	0.0	0.0
PD3905a_non-exome	AC>TA	0.0	0.5858762985410598	0.41412370145894023	0.0	0.0
PD3905a_non-exome	AC>TG	0.0	0.1269729425028185	0.8730270574971816	0.0	0.0
PD3905a_non-exome	AC>TT	0.0	0.9565555212496306	0.04344447875036938	0.0	0.0
PD3905a_non-exome	AT>CA	0.0	0.04769767777776622	0.9523023222222338	0.0	0.0
PD3905a_non-exome	AT>CC	0.0	0.4197406596009237	0.5802593403990762	0.0	0.0
PD3905a_non-exome	AT>CG	0.0	0.3486450597550779	0.651354940244922	0.0	0.0
PD3905a_non-exome	AT>GA	0.0	0.38630835678049047	0.6136916432195095	0.0	0.0
PD3905a_non-exome	AT>GC	0.0	0.2875524071129102	0.7124475928870898	0.0	0.0
PD3905a_non-exome	AT>TA	0.0	0.10932166876015119	0.8906783312398489	0.0	0.0
PD3905a_non-exome	CC>AA	0.0	1.0	7.960616040707314e-18	0.0	0.0
PD3905a_non-exome	CC>AG	0.0	0.9419662612934601	0.05803373870653993	0.0	0.0
PD3905a_non-exome	CC>AT	0.0	0.8854848839118826	0.11451511608811739	0.0	0.0
PD3905a_non-exome	CC>GA	0.0	0.858214173737836	0.14178582626216393	0.0	0.0
PD3905a_non-exome	CC>GG	0.0	0.8821713898991366	0.11782861010086335	0.0	0.0
PD3905a_non-exome	CC>GT	0.0	0.9435693500955804	0.05643064990441952	0.0	0.0
PD3905a_non-exome	CC>TA	0.0	0.9913238743587064	0.008676125641293657	0.0	0.0
PD3905a_non-exome	CC>TG	0.0	0.9719733240071875	0.028026675992812437	0.0	0.0
PD3905a_non-exome	CC>TT	0.0	0.4197406596009237	0.5802593403990762	0.0	0.0
PD3905a_non-exome	CG>AT	0.0	0.8280052325650574	0.1719947674349426	0.0	0.0
PD3905a_non-exome	CG>GC	0.0	0.988748332342115	0.011251667657885007	0.0	0.0
PD3905a_non-exome	CG>GT	0.0	0.9999999999999956	4.502723159669254e-15	0.0	0.0
PD3905a_non-exome	CG>TA	0.0	0.4197406596009237	0.5802593403990762	0.0	0.0
PD3905a_non-exome	CG>TC	0.0	0.9999999999999973	2.68069124085504e-15	0.0	0.0
PD3905a_non-exome	CG>TT	0.0	0.9492323593581715	0.05076764064182841	0.0	0.0
PD3905a_non-exome	CT>AA	0.0	0.9999999999999982	1.795478739030881e-15	0.0	0.0
PD3905a_non-exome	CT>AC	0.0	0.4197406596009237	0.5802593403990762	0.0	0.0
PD3905a_non-exome	CT>AG	0.0	0.6625190585839463	0.3374809414160536	0.0	0.0
PD3905a_non-exome	CT>GA	0.0	0.03161108239140458	0.9683889176085955	0.0	0.0
PD3905a_non-exome	CT>GC	0.0	0.6926983323989838	0.3073016676010161	0.0	0.0
PD3905a_non-exome	CT>GG	0.0	0.10530883163486683	0.8946911683651332	0.0	0.0
PD3905a_non-exome	CT>TA	0.0	0.9999999999999983	1.7051735749251063e-15	0.0	0.0
PD3905a_non-exome	CT>TC	0.0	0.9999999999998499	1.501225490195853e-13	0.0	0.0
PD3905a_non-exome	CT>TG	0.0	0.9389460923162837	0.061053907683716414	0.0	0.0
PD3905a_non-exome	GC>AA	0.0	0.018455166956697643	0.9815448330433023	0.0	0.0
PD3905a_non-exome	GC>AG	0.0	0.033737906299262724	0.9662620937007373	0.0	0.0
