MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
CG>GC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CG>GT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CG>TA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CG>TC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CG>TT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>AA	8.82301173135147e-06	1.4725110925087802e-05	0.02852788851907917	1.794514172939188e-05	0.2613071616084198	5.745453745973168e-05
CT>AC	0.09986632710985077	0.06650160063913757	3.106660722664856e-05	2.5131696263174364e-05	4.488535596465226e-05	5.4611153609585016e-05
CT>AG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>GA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>GC	1.0504036617930979e-05	8.880272494593555e-06	1.2661453194029448e-05	0.1163694417446095	0.0332301446717338	0.07470851807702275
CT>GG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>TA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>TC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
CT>TG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
GC>AA	0.1012727270963893	0.05446591311521241	0.04995105067391705	2.5608284704503604e-05	4.31119253335055e-05	6.135288276709616e-05
GC>AG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
GC>AT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
GC>CA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
GC>CG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
GC>TA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TA>AT	1.273972478641472e-05	1.5689793935724782e-05	0.15491620472196246	3.068270670851803e-05	4.4038657870260066e-05	0.056878131998018944
TA>CG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TA>CT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TA>GC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TA>GG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TA>GT	1.3757112447175466e-05	1.574051736404347e-05	0.12918273755640258	2.8096973210267606e-05	4.448260478966404e-05	6.61318888887763e-05
TC>AA	9.266862252968933e-06	5.074508428037916e-06	1.3005272887767205e-05	0.19824102344937272	3.1716808095438864e-05	0.024954113646253974
TC>AG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>AT	0.3933660686016083	0.14361619651317598	0.02852857915108335	7.161013942935668e-06	3.4127742037526335e-05	2.8639126455232145e-05
TC>CA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>CG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>CT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>GA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>GG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TC>GT	0.01816272676915105	0.022179085605421277	0.06639563149692548	2.5785493016883264e-05	3.9691126949037427e-05	0.07814645243379345
TG>AA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TG>AC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TG>AT	1.4292292144091335e-05	1.0622590613419692e-05	2.5320188927935306e-05	0.16977888122128207	4.047457168780966e-05	3.523963248426298e-05
TG>CA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TG>CC	1.4188692100366865e-06	6.5630277175543485e-06	1.4282181938884975e-05	1.1818762525250825e-05	2.9267087103286223e-05	0.504147133231163
TG>CT	1.685837441982585e-05	1.9461792180663907e-05	2.961914355257278e-05	2.8985443714191204e-05	0.03323607441525382	0.07473675811634166
TG>GA	9.460144573364415e-06	1.173941036256565e-05	2.1492843345960466e-05	2.206576058600973e-05	0.30552507017346214	0.049715675551397
TG>GC	2.1732897766962687e-05	1.2036130754822239e-05	0.16127345201221033	0.028498013632633955	0.03987697140873934	4.81254091518224e-05
TG>GT	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>AA	0.028549222746732994	0.10333496651765017	3.649232712632511e-05	3.1193259201245385e-05	4.14447313232813e-05	6.78975549817551e-05
TT>AC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>AG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>CA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>CC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>CG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>GA	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>GC	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
TT>GG	2.6684332624427043e-05	3.12976921122754e-05	4.3887958963750864e-05	4.5624790072906765e-05	5.188072173041291e-05	8.048329837038182e-05
