MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
CG>TT	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>AA	1.0406350891534853e-05	2.1125844206443013e-06	1.602240584475112e-05	0.40092911422252653	1.8610931122431396e-05	8.011957061171415e-05
CT>AC	0.11079393348154554	2.0370567835925612e-05	2.722909048317354e-05	2.521470630654221e-05	5.670448472301359e-05	6.936392310308293e-05
CT>AG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>GA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>GC	0.036007274717303514	1.2466324824345065e-05	0.028511240042280405	0.02219271424182807	5.19665059982799e-05	0.03985754108725814
CT>GG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>TA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>TC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
CT>TG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
GC>AA	0.018163128172818687	0.1618199661374092	0.018164558801436213	2.1292155543051196e-05	5.800307117169723e-05	6.038371575414203e-05
GC>AG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
GC>AT	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
GC>CA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
GC>CG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
GC>TA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TA>AT	1.9297788276162466e-05	1.57316398713192e-05	0.04434108091505777	2.006192198491519e-05	0.09958958323550178	5.482413689605892e-05
TA>CG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TA>CT	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TA>GC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TA>GG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TA>GT	1.5983183220669162e-05	1.0396894767694675e-05	2.5297609681729227e-05	0.19674246049544308	4.5368392602540555e-05	4.0027630177149885e-05
TC>AA	1.1635222133724032e-05	1.7077234406315257e-05	0.15680141217380877	2.0610686722466812e-05	5.948127654846758e-05	5.656339071258287e-05
TC>AG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>AT	0.4342148557305336	0.14739302516536554	0.03319489237970206	8.135426708122395e-06	3.034961864614161e-05	8.492701672366821e-05
TC>CA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>CG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>CT	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>GA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>GG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TC>GT	1.4030966849531978e-05	7.616148377564969e-06	0.02850669799031493	1.3811809867215422e-05	0.2155450071761152	4.8114794844877905e-05
TG>AA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TG>AC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TG>AT	1.3211765421546756e-05	1.354778705717763e-05	0.08396652520041244	2.0040059462189673e-05	0.06641438366423244	5.8116471336688846e-05
TG>CA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TG>CC	0.04986446181378597	2.496875978566515e-06	1.034783074187473e-05	1.6764797874202485e-05	0.26514811784109044	0.09935684844240314
TG>CT	0.036007274717303514	1.2466324824345065e-05	0.028511240042644204	0.02219271424182807	5.19665059982799e-05	0.03985754108725814
TG>GA	1.3997237920193583e-05	1.0976321052424964e-05	2.192400370404357e-05	0.07842224760606768	0.06641823211029987	0.06646295867903973
TG>GC	1.3982907603349304e-05	1.9472321400826332e-05	0.07763696529837034	2.0640953698602972e-05	5.390708683989942e-05	0.03985585935115523
TG>GT	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>AA	2.114790586347226e-05	0.08034205712538096	2.7858515386469664e-05	2.6707836150308138e-05	6.895071783219464e-05	6.934184129931964e-05
TT>AC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>AG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>CA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>CC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>CG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>GA	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>GC	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
TT>GG	2.8910461332998237e-05	2.9606328826048412e-05	3.7518103636102754e-05	3.243576320528518e-05	7.411394180962816e-05	7.972273597260937e-05
