Sample Names	MutationType	DBS2	DBS4	DBS6	DBS11	DBS13	DBS19
PD3851a_non-exome	CT>AC	0.3733213965980305	0.6266786034019696	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>AG	0.6178386108617712	0.3821613891382288	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>GA	0.026178691991055856	0.9738213080089441	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>GC	0.6499020501580774	0.35009794984192255	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>GG	0.08836712703512545	0.9116328729648746	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>TA	0.999999999999998	2.0705679124090574e-15	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>TC	0.9999999999998177	1.8229166666663345e-13	0.0	0.0	0.0	0.0
PD3851a_non-exome	CT>TG	0.9268205178161152	0.07317948218388483	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>AA	0.015248032491172011	0.9847519675088281	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>AG	0.027950568776521068	0.972049431223479	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>AT	0.09347548009541304	0.9065245199045869	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>CA	0.0817723071493309	0.9182276928506691	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>CG	0.985519202156652	0.014480797843348114	0.0	0.0	0.0	0.0
PD3851a_non-exome	GC>TA	0.03991282414097041	0.9600871758590297	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>AT	0.08293823636020277	0.9170617636397972	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>CG	0.04631501562212828	0.9536849843778717	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>CT	0.031103942915853458	0.9688960570841465	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>GC	0.5393700787401575	0.4606299212598425	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>GG	0.03430589904934832	0.9656941009506517	0.0	0.0	0.0	0.0
PD3851a_non-exome	TA>GT	0.1388605441904439	0.861139455809556	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>AA	0.0038103769080640227	0.996189623091936	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>AG	0.09659753505875036	0.9034024649412495	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>AT	4.956159382954589e-16	0.9999999999999996	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>CA	0.007995114773715516	0.9920048852262844	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>CG	0.009627068644216703	0.9903729313557832	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>CT	0.9975349725765699	0.002465027423430086	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>GA	0.023730589194788262	0.9762694108052117	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>GG	0.4869264923532314	0.5130735076467686	0.0	0.0	0.0	0.0
PD3851a_non-exome	TC>GT	0.9999999999999183	8.168028004666779e-14	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>AA	0.27946123337734236	0.7205387666226577	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>AC	0.6508340727595386	0.3491659272404614	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>AT	0.9999999999999983	1.6313563469550009e-15	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>CA	0.15186774231303332	0.8481322576869667	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>CC	0.33100404560500185	0.6689959543949981	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>CT	0.973959241931647	0.026040758068353025	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GA	0.1576938368587254	0.8423061631412747	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GC	0.31045189649092975	0.6895481035090701	0.0	0.0	0.0	0.0
PD3851a_non-exome	TG>GT	0.9949795256351172	0.005020474364882791	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AA	0.9958419113162845	0.004158088683715446	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AC	0.998091012428666	0.0019089875713339487	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>AG	0.9999999999999676	3.255117509741996e-14	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CA	0.3733213965980305	0.6266786034019696	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CC	0.9999999999976511	2.3489932885850864e-12	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>CG	0.9999999999995229	4.769736842102988e-13	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GA	0.9999999999998539	1.461377870563461e-13	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GC	0.9999999999954546	4.545454545433884e-12	0.0	0.0	0.0	0.0
PD3851a_non-exome	TT>GG	0.3733213965980305	0.6266786034019696	0.0	0.0	0.0	0.0
PD3890a_non-exome	AC>CA	0.0	0.15997137512992654	0.0	0.0	0.0	0.8400286248700735
PD3890a_non-exome	AC>CG	0.0	0.018276411564153765	0.0	0.0	0.0	0.9817235884358463
PD3890a_non-exome	AC>CT	0.0	1.1813916781662634e-16	0.0	0.0	0.0	0.9999999999999999
PD3890a_non-exome	AC>GA	0.0	0.23165965988245668	0.0	0.0	0.0	0.7683403401175433
PD3890a_non-exome	AC>GG	0.0	2.0754785320218267e-15	0.0	0.0	0.0	0.9999999999999979
PD3890a_non-exome	AC>GT	0.0	2.1710755224994026e-07	0.0	0.0	0.0	0.9999997828924477
PD3890a_non-exome	AC>TA	0.0	0.0449263411250242	0.0	0.0	0.0	0.9550736588749759
PD3890a_non-exome	AC>TG	0.0	0.01190619888434507	0.0	0.0	0.0	0.9880938011156549
PD3890a_non-exome	AC>TT	0.0	0.0005559809522998635	0.0	0.0	0.0	0.9994440190477001
PD3890a_non-exome	AT>CA	0.0	0.04664556861728158	0.0	0.0	0.0	0.9533544313827185
PD3890a_non-exome	AT>CC	0.0	7.887681814821864e-16	0.0	0.0	0.0	0.9999999999999992
PD3890a_non-exome	AT>CG	0.0	7.32824522095377e-15	0.0	0.0	0.0	0.9999999999999926
PD3890a_non-exome	AT>GA	0.0	0.007286283806664234	0.0	0.0	0.0	0.9927137161933358
PD3890a_non-exome	AT>GC	0.0	0.001733023240333989	0.0	0.0	0.0	0.9982669767596659
PD3890a_non-exome	AT>TA	0.0	0.07847327953484305	0.0	0.0	0.0	0.9215267204651569
PD3890a_non-exome	CC>AA	0.0	7.845554535450816e-17	0.0	0.0	0.0	0.9999999999999998
PD3890a_non-exome	CC>AG	0.0	0.1662043993392498	0.0	0.0	0.0	0.8337956006607501
PD3890a_non-exome	CC>AT	0.0	0.04115895792476803	0.0	0.0	0.0	0.9588410420752319
PD3890a_non-exome	CC>GA	0.0	0.17518863751762137	0.0	0.0	0.0	0.8248113624823787
PD3890a_non-exome	CC>GG	0.0	0.01550816869771747	0.0	0.0	0.0	0.9844918313022826
PD3890a_non-exome	CC>GT	0.0	0.0015256148732340378	0.0	0.0	0.0	0.9984743851267659
PD3890a_non-exome	CC>TA	0.0	0.001080732234405888	0.0	0.0	0.0	0.9989192677655941
PD3890a_non-exome	CC>TG	0.0	0.00034170783296865516	0.0	0.0	0.0	0.9996582921670313
PD3890a_non-exome	CC>TT	0.0	2.074836197783191e-17	0.0	0.0	0.0	1.0
PD3890a_non-exome	CG>AT	0.0	0.20860120785896824	0.0	0.0	0.0	0.7913987921410317
PD3890a_non-exome	CG>GC	0.0	0.025268373245251857	0.0	0.0	0.0	0.9747316267547481
PD3890a_non-exome	CG>GT	0.0	1.7596782302664347e-14	0.0	0.0	0.0	0.9999999999999823
PD3890a_non-exome	CG>TA	0.0	8.524263646706772e-16	0.0	0.0	0.0	0.9999999999999991
PD3890a_non-exome	CG>TC	0.0	5.440745744883403e-15	0.0	0.0	0.0	0.9999999999999946
PD3890a_non-exome	CG>TT	0.0	0.04873798476197451	0.0	0.0	0.0	0.9512620152380256
PD3890a_non-exome	CT>AA	0.0	1.5917253686771353e-16	0.0	0.0	0.0	1.0
PD3890a_non-exome	CT>AC	0.0	2.4184352203584885e-16	0.0	0.0	0.0	0.9999999999999997
PD3890a_non-exome	CT>AG	0.0	0.0306959053164746	0.0	0.0	0.0	0.9693040946835254
PD3890a_non-exome	CT>GA	0.0	0.046634312029926774	0.0	0.0	0.0	0.9533656879700732
PD3890a_non-exome	CT>GC	0.0	0.004927938007176906	0.0	0.0	0.0	0.9950720619928229
PD3890a_non-exome	CT>GG	0.0	0.17473025918593693	0.0	0.0	0.0	0.8252697408140631
PD3890a_non-exome	CT>TA	0.0	2.26256683436575e-17	0.0	0.0	0.0	0.9999999999999999
PD3890a_non-exome	CT>TC	0.0	3.529600221629312e-17	0.0	0.0	0.0	1.0
PD3890a_non-exome	CT>TG	0.0	0.0005251196914860436	0.0	0.0	0.0	0.999474880308514
PD3890a_non-exome	GC>AA	0.0	0.8516503380886423	0.0	0.0	0.0	0.14834966191135768
PD3890a_non-exome	GC>AG	0.0	0.3969076666357631	0.0	0.0	0.0	0.6030923333642368
PD3890a_non-exome	GC>AT	0.0	0.35211003800701957	0.0	0.0	0.0	0.6478899619929804
PD3890a_non-exome	GC>CA	0.0	0.7248266883511156	0.0	0.0	0.0	0.27517331164888437
PD3890a_non-exome	GC>CG	0.0	0.0012299527913338586	0.0	0.0	0.0	0.9987700472086661
PD3890a_non-exome	GC>TA	0.0	0.8169690185412632	0.0	0.0	0.0	0.18303098145873686
PD3890a_non-exome	TA>AT	0.0	0.4160832158432973	0.0	0.0	0.0	0.5839167841567027
PD3890a_non-exome	TA>CG	0.0	0.13304248835974375	0.0	0.0	0.0	0.8669575116402564
PD3890a_non-exome	TA>CT	0.0	0.1775652256531989	0.0	0.0	0.0	0.822434774346801
PD3890a_non-exome	TA>GC	0.0	0.05998444847632096	0.0	0.0	0.0	0.940015551523679
PD3890a_non-exome	TA>GG	0.0	0.3084447348717607	0.0	0.0	0.0	0.6915552651282392
PD3890a_non-exome	TA>GT	0.0	0.1942705823390251	0.0	0.0	0.0	0.805729417660975
PD3890a_non-exome	TC>AA	0.0	0.8703107065088456	0.0	0.0	0.0	0.12968929349115438
PD3890a_non-exome	TC>AG	0.0	0.13279732355228702	0.0	0.0	0.0	0.8672026764477129
PD3890a_non-exome	TC>AT	0.0	0.021143362681668703	0.0	0.0	0.0	0.9788566373183313
PD3890a_non-exome	TC>CA	0.0	0.8117931628849451	0.0	0.0	0.0	0.18820683711505493
PD3890a_non-exome	TC>CG	0.0	0.12693601860557177	0.0	0.0	0.0	0.8730639813944282
PD3890a_non-exome	TC>CT	0.0	0.00010500386846679424	0.0	0.0	0.0	0.9998949961315332
PD3890a_non-exome	TC>GA	0.0	0.7239752152338513	0.0	0.0	0.0	0.27602478476614867
PD3890a_non-exome	TC>GG	0.0	0.0019955117614631757	0.0	0.0	0.0	0.9980044882385368
PD3890a_non-exome	TC>GT	0.0	6.237634576334794e-17	0.0	0.0	0.0	1.0
PD3890a_non-exome	TG>AA	0.0	0.16076167989208456	0.0	0.0	0.0	0.8392383201079154
PD3890a_non-exome	TG>AC	0.0	0.013964223948364714	0.0	0.0	0.0	0.9860357760516353
PD3890a_non-exome	TG>AT	0.0	1.0350578173685531e-16	0.0	0.0	0.0	1.0
PD3890a_non-exome	TG>CA	0.0	0.0257837278453486	0.0	0.0	0.0	0.9742162721546513
PD3890a_non-exome	TG>CC	0.0	0.014576418888078285	0.0	0.0	0.0	0.9854235811119219
PD3890a_non-exome	TG>CT	0.0	0.001125601096349178	0.0	0.0	0.0	0.9988743989036508
PD3890a_non-exome	TG>GA	0.0	0.35563764811665405	0.0	0.0	0.0	0.6443623518833459
PD3890a_non-exome	TG>GC	0.0	0.0926915667794539	0.0	0.0	0.0	0.9073084332205461
PD3890a_non-exome	TG>GT	0.0	0.0007793039078954463	0.0	0.0	0.0	0.9992206960921045
PD3890a_non-exome	TT>AA	0.0	7.85208410314354e-05	0.0	0.0	0.0	0.9999214791589686
PD3890a_non-exome	TT>AC	0.0	1.5823164279791614e-05	0.0	0.0	0.0	0.9999841768357202
PD3890a_non-exome	TT>AG	0.0	1.7160354120087026e-16	0.0	0.0	0.0	0.9999999999999999
PD3890a_non-exome	TT>CA	0.0	7.321900420592274e-17	0.0	0.0	0.0	1.0
PD3890a_non-exome	TT>CC	0.0	4.7524891756118403e-17	0.0	0.0	0.0	0.9999999999999999
PD3890a_non-exome	TT>CG	0.0	4.513748691739228e-16	0.0	0.0	0.0	0.9999999999999994
PD3890a_non-exome	TT>GA	0.0	9.828443627246277e-17	0.0	0.0	0.0	0.9999999999999999
PD3890a_non-exome	TT>GC	0.0	1.6712299334725537e-16	0.0	0.0	0.0	0.9999999999999998
PD3890a_non-exome	TT>GG	0.0	1.525171340653497e-16	0.0	0.0	0.0	1.0
PD3904a_non-exome	AC>CA	0.050958876697756984	0.26551721479749296	0.23451743440806827	0.0	0.4490064740966819	0.0
PD3904a_non-exome	AC>CG	0.1388544980586394	0.10224061018680297	0.41389436493971593	0.0	0.3450105268148417	0.0
PD3904a_non-exome	AC>CT	0.027129562977493377	8.428369979457995e-16	0.0334370759816667	0.0	0.9394333610408391	0.0
PD3904a_non-exome	AC>GA	0.019613252466165063	0.17139501949004454	0.4594453778012459	0.0	0.3495463502425444	0.0
PD3904a_non-exome	AC>GG	1.8076618239825386e-15	1.4300137549575507e-15	0.02917763550285552	0.0	0.9708223644971412	0.0
PD3904a_non-exome	AC>GT	0.03914049159107803	7.366069810417242e-07	0.01193951128820027	0.0	0.9489192605137408	0.0
PD3904a_non-exome	AC>TA	0.11785298604256768	0.04760216441542079	0.5204097061722524	0.0	0.3141351433697592	0.0
PD3904a_non-exome	AC>TG	0.000925133558242668	0.0036348199735616476	0.04226980748425861	0.0	0.953170238983937	0.0
PD3904a_non-exome	AC>TT	0.10027168239534665	0.002602343738737853	0.07065901178027383	0.0	0.8264669620856416	0.0
PD3904a_non-exome	AT>CA	0.005416424876032902	0.06179485013470512	0.010572092640386763	0.0	0.9222166323488752	0.0
PD3904a_non-exome	AT>CC	2.6341747705287706e-15	2.0808828769870383e-15	0.026118795968467664	0.0	0.9738812040315276	0.0
PD3904a_non-exome	AT>CG	8.795285359785494e-13	9.389578163754638e-13	0.24838709677374182	0.0	0.7516129032244396	0.0
PD3904a_non-exome	AT>GA	0.036274769750275805	0.032929316941056476	0.2263363931708328	0.0	0.704459520137835	0.0
PD3904a_non-exome	AT>GC	0.012073242150510899	0.01709313720253328	0.022968903115904094	0.0	0.9478647175310517	0.0
PD3904a_non-exome	AT>TA	0.022790979496175548	0.10610591041071468	0.0708378144126671	0.0	0.8002652956804426	0.0
PD3904a_non-exome	CC>AA	0.9999989165450845	4.548918523279277e-18	7.416361806703536e-18	0.0	1.083454915419625e-06	0.0
PD3904a_non-exome	CC>AG	0.5463824755673252	0.01923551928334972	0.29997557945486975	0.0	0.13440642569445538	0.0
PD3904a_non-exome	CC>AT	0.5751937417238572	0.042506737142172145	0.0016301715612211183	0.0	0.38066934957274945	0.0
PD3904a_non-exome	CC>GA	0.41787125869756986	0.039449507726091106	0.5423037982826153	0.0	0.00037543529372365567	0.0
PD3904a_non-exome	CC>GG	0.03365067712025743	0.0025683460861831574	0.8758004521045543	0.0	0.08798052468900516	0.0
PD3904a_non-exome	CC>GT	0.0280415396876941	0.0009583078241220709	0.05674303443006161	0.0	0.914257118058122	0.0
PD3904a_non-exome	CC>TA	0.19812993899065268	0.0009908828780513512	0.017788038983133626	0.0	0.7830911391481623	0.0
PD3904a_non-exome	CC>TG	0.012291923990745149	0.00020253452435834533	0.23055448645388707	0.0	0.7569510550310095	0.0
PD3904a_non-exome	CC>TT	2.7347426896070536e-14	2.1603271352517277e-14	3.522104775865764e-14	0.0	0.9999999999999158	0.0
PD3904a_non-exome	CG>AT	0.16920390494106272	0.02008419763191748	0.7178423509033403	0.0	0.09286954652367957	0.0
PD3904a_non-exome	CG>GC	0.145089434525389	0.0009434716858250387	0.15010905075856856	0.0	0.7038580430302175	0.0
PD3904a_non-exome	CG>GT	0.1834430600833942	4.719961800674864e-16	0.29860164894562613	0.0	0.5179552909709793	0.0
PD3904a_non-exome	CG>TA	4.159015794638319e-15	3.2854406051593435e-15	5.35644155805443e-15	0.0	0.9999999999999871	0.0
PD3904a_non-exome	CG>TC	0.19024679947302323	2.914245308274514e-16	0.5101544197701942	0.0	0.29959878075678226	0.0
PD3904a_non-exome	CG>TT	0.27332010006232305	0.008353105528365982	0.5948170552003744	0.0	0.12350973920893668	0.0
PD3904a_non-exome	CT>AA	0.031959988298548236	3.2790559708410974e-17	0.028861882347092332	0.0	0.9391781293543594	0.0
PD3904a_non-exome	CT>AC	1.0203323508747098e-16	8.060179383408625e-17	0.0308799994894452	0.0	0.9691200005105547	0.0
PD3904a_non-exome	CT>AG	0.01258688963081221	0.0036637957220738665	0.548053105355168	0.0	0.43569620929194597	0.0
PD3904a_non-exome	CT>GA	0.0026780343902958617	0.04688010168488747	0.702862832688657	0.0	0.2475790312361597	0.0
PD3904a_non-exome	CT>GC	0.018458104004738678	0.0046791806774076445	0.15954437741921376	0.0	0.81731833789864	0.0
PD3904a_non-exome	CT>GG	0.009993215793931276	0.04851494830202984	0.4904706576836041	0.0	0.45102117822043497	0.0
PD3904a_non-exome	CT>TA	0.06631336816608831	6.461474460633929e-17	0.001121988886700077	0.0	0.9325646429472116	0.0
PD3904a_non-exome	CT>TC	0.002941355879090482	2.523221955102129e-16	4.1137529375147216e-16	0.0	0.9970586441209088	0.0
PD3904a_non-exome	CT>TG	0.02860155751469569	0.001062733673364691	0.5314808907783618	0.0	0.4388548180335777	0.0
PD3904a_non-exome	GC>AA	0.031855606887768555	0.9681440872362419	3.3670699129535394e-17	0.0	3.0587598968276736e-07	0.0
PD3904a_non-exome	GC>AG	0.009570234884172921	0.1566251006358531	0.06973728390606423	0.0	0.7640673805739097	0.0
PD3904a_non-exome	GC>AT	0.028806649946896228	0.13146667282794375	0.03677075180663691	0.0	0.8029559254185231	0.0
PD3904a_non-exome	GC>CA	0.037607857470160294	0.19873016501105234	0.19949761009264097	0.0	0.5641643674261464	0.0
PD3904a_non-exome	GC>CG	0.0481259159813669	0.0003327725343158967	4.207896847961949e-15	0.0	0.9515413114843129	0.0
PD3904a_non-exome	GC>TA	0.07622494208174661	0.8628521365912445	0.055554440928924226	0.0	0.005368480398084698	0.0
PD3904a_non-exome	TA>AT	0.08552296253311176	0.4450077681857168	0.1724550470966749	0.0	0.29701422218449636	0.0
PD3904a_non-exome	TA>CG	0.02540552773045375	0.24617980092124095	0.22532212358899692	0.0	0.5030925477593085	0.0
PD3904a_non-exome	TA>CT	0.006044032036711212	0.08859915209202664	0.36454798349884576	0.0	0.5408088323724164	0.0
PD3904a_non-exome	TA>GC	0.17125631717542525	0.06882606821648692	0.3559723220182509	0.0	0.403945292589837	0.0
PD3904a_non-exome	TA>GG	0.036312705101606134	0.48102809381851525	0.06493449675850968	0.0	0.417724704321369	0.0
PD3904a_non-exome	TA>GT	0.08944456801504808	0.26102954230604336	0.0027819065654819874	0.0	0.6467439831134266	0.0
PD3904a_non-exome	TC>AA	0.004623353830767501	0.5688166160886376	0.0944929968917938	0.0	0.33206703318880104	0.0
PD3904a_non-exome	TC>AG	0.0018311957938936345	0.008059184060411251	0.049054730063161876	0.0	0.9410548900825332	0.0
PD3904a_non-exome	TC>AT	1.6961083874978914e-17	0.016104580003727796	0.0015636537829494363	0.0	0.9823317662133229	0.0
PD3904a_non-exome	TC>CA	0.006464970674451555	0.37748242216961037	0.07237847795351099	0.0	0.5436741292024271	0.0
PD3904a_non-exome	TC>CG	0.000329577017526545	0.015955215641524904	0.04726629320153283	0.0	0.9364489141394157	0.0
PD3904a_non-exome	TC>CT	0.05665704050234014	6.5885307239102e-05	0.1027589633538919	0.0	0.8405181108365289	0.0
PD3904a_non-exome	TC>GA	0.02186190574880855	0.4232434481484651	0.1173237657311161	0.0	0.4375708803716103	0.0
PD3904a_non-exome	TC>GG	0.00040251072270429633	0.0001995881287859673	0.039854208548388344	0.0	0.9595436926001213	0.0
PD3904a_non-exome	TC>GT	0.0016793039446636414	6.454871363934651e-17	1.0523745634414886e-16	0.0	0.9983206960553361	0.0
PD3904a_non-exome	TG>AA	0.05641050515279071	0.06844422886160381	0.3144514384894893	0.0	0.5606938274961162	0.0
PD3904a_non-exome	TG>AC	0.016206474596641044	0.004091581387948971	0.48142811728002516	0.0	0.4982738267353849	0.0
PD3904a_non-exome	TG>AT	0.02442931534774196	1.8754314656143117e-17	0.8143129217440976	0.0	0.16125776290816043	0.0
PD3904a_non-exome	TG>CA	0.0027859017363369713	0.007321581554632794	0.14271008321538128	0.0	0.847182433493649	0.0
PD3904a_non-exome	TG>CC	0.004505054755755164	0.004284807634362689	0.3872822339935701	0.0	0.603927903616312	0.0
PD3904a_non-exome	TG>CT	0.014882136143369579	0.00018724885838436467	0.8625903811153219	0.0	0.1223402338829243	0.0
PD3904a_non-exome	TG>GA	0.07610903799719047	0.19130774671553763	0.24925101588793783	0.0	0.4833321993993341	0.0
PD3904a_non-exome	TG>GC	0.036097273650911636	0.037729905597655905	0.48088131186740213	0.0	0.4452915088840304	0.0
PD3904a_non-exome	TG>GT	0.11974976333905338	0.00028434548665924814	0.33173422706259625	0.0	0.5482316641116911	0.0
PD3904a_non-exome	TT>AA	0.1751666902702467	0.0003441881684939429	0.005075463267893275	0.0	0.819413658293366	0.0
PD3904a_non-exome	TT>AC	0.1287457018676665	0.00011587953953158067	0.0309077287658535	0.0	0.8402306898269484	0.0
PD3904a_non-exome	TT>AG	0.020587012279392795	3.153559724420101e-16	0.1313514220355312	0.0	0.8480615656850756	0.0
PD3904a_non-exome	TT>CA	7.159125061805381e-16	5.655395732276785e-16	9.22031482780126e-16	0.0	0.9999999999999978	0.0
PD3904a_non-exome	TT>CC	0.649820420727351	7.183170856836095e-13	1.171113391480599e-12	0.0	0.3501795792707596	0.0
PD3904a_non-exome	TT>CG	0.011404669541314224	2.5598716462702207e-15	0.005437520462422261	0.0	0.9831578099962609	0.0
PD3904a_non-exome	TT>GA	0.010957844232609214	7.535788739114773e-16	1.2286026997878193e-15	0.0	0.9890421557673886	0.0
PD3904a_non-exome	TT>GC	0.0013314034594418514	2.8479218383782917e-15	0.00022880000626542742	0.0	0.9984397965342898	0.0
PD3904a_non-exome	TT>GG	1.1752320954864652e-12	9.283819628613633e-13	1.5135941644507585e-12	0.0	0.9999999999963827	0.0
PD3905a_non-exome	AC>CA	0.09883144453302377	0.9011685554669762	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CG	0.4369577556150166	0.5630422443849834	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>CT	0.9999999999999456	5.4367434802716724e-14	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GA	0.061376855032189315	0.9386231449678107	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GG	0.4193930071584926	0.5806069928415074	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>GT	0.9999670668478718	3.2933152128185244e-05	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TA	0.5858762985410598	0.41412370145894023	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TG	0.1269729425028185	0.8730270574971816	0.0	0.0	0.0	0.0
PD3905a_non-exome	AC>TT	0.9565555212496306	0.04344447875036938	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CA	0.04769767777776622	0.9523023222222338	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CC	0.4197406596009237	0.5802593403990762	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>CG	0.3486450597550779	0.651354940244922	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GA	0.38630835678049047	0.6136916432195095	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>GC	0.2875524071129102	0.7124475928870898	0.0	0.0	0.0	0.0
PD3905a_non-exome	AT>TA	0.10932166876015119	0.8906783312398489	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AA	1.0	7.960616040707314e-18	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AG	0.9419662612934601	0.05803373870653993	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>AT	0.8854848839118826	0.11451511608811739	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GA	0.858214173737836	0.14178582626216393	0.0	0.0	0.0	0.0
PD3905a_non-exome	CC>GG	0.8821713898991366	0.11782861010086335	0.0	0.0	0.0	0.0
