MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
CG>GC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CG>GT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CG>TA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CG>TC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CG>TT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>AA	1.3377555105301061e-05	9.4247498040545e-06	0.028503335206005433	0.16952395577009155	2.29603542265977e-05	0.057009887012316705
CT>AC	0.11693898825797078	2.829218119586585e-05	2.6751404129754518e-05	3.383666371519212e-05	4.9302913976134735e-05	5.018521624151617e-05
CT>AG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>GA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>GC	2.4793251941446216e-05	3.113463089903235e-05	3.0632396125440664e-05	4.173054257989861e-05	0.09971005647967104	5.0159763668489175e-05
CT>GG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>TA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>TC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
CT>TG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
GC>AA	0.09992524628727284	0.08971887702791718	0.019977818260667846	2.0056828361703083e-05	0.0443119673154488	3.554361564137576e-05
GC>AG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
GC>AT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
GC>CA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
GC>CG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
GC>TA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TA>AT	0.10688526438789267	2.154829579410489e-05	1.9533212035582893e-05	0.022209922265574278	4.336769779911265e-05	4.687170294346288e-05
TA>CG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TA>CT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TA>GC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TA>GG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TA>GT	1.9902607625299495e-05	2.0376468650606938e-05	1.9996941269585204e-05	0.19332153521027068	3.3199119913263074e-05	3.249545856363056e-05
TC>AA	1.894964386224274e-05	2.553259109845385e-05	0.10889431698560656	3.0180938165360576e-05	4.779521223099437e-05	4.18501043895958e-05
TC>AG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>AT	0.3577908158302307	0.05827217240293977	0.019976320065325126	7.3136109626004146e-06	0.04437716289503442	3.098731394857168e-05
TC>CA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>CG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>CT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>GA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>GG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TC>GT	1.958474249477149e-05	0.01427136943439109	2.291918353876099e-05	0.09951297565712594	4.258398803358432e-05	0.07972921073815087
TG>AA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TG>AC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TG>AT	2.4414341532974503e-05	3.2020826438383665e-05	0.05544300693763944	3.559845208656262e-05	5.277387099340558e-05	4.977053577022161e-05
TG>CA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TG>CC	9.028769051156119e-06	0.02659872323598058	0.066454545625289	0.13241474141245818	0.14377352956926187	2.0660709304820556e-05
TG>CT	0.039925936116791405	1.1467855022475639e-05	1.768634393046753e-05	1.72221967659425e-05	2.6284018940714304e-05	0.33584339799926965
TG>GA	1.2318901002572603e-05	1.566964852383816e-05	0.028510342248682718	0.04435570061989438	0.14376520503997198	3.0992891424830304e-05
TG>GC	0.04985777221281751	0.056998196374320284	2.2982114824543487e-05	3.148209980281535e-05	0.022188620479573727	4.689787056122441e-05
TG>GT	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>AA	2.5300414563389495e-05	0.07813859777234029	2.796931039483752e-05	4.213707761664409e-05	5.259496247163042e-05	4.980726371286437e-05
TT>AC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>AG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>CA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>CC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>CG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>GA	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>GC	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
TT>GG	3.0648778920294714e-05	3.938688714697491e-05	3.6594565244740807e-05	4.456939495867118e-05	5.9585353301372376e-05	5.523925501620397e-05
