Sample Names	MutationType	DBS1	DBS2	DBS4	DBS6	DBS11	DBS13	DBS17	DBS18	DBS20	DBS78G	DBS78I
PD3890a_non-exome	TG>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9990830756355223	0.0	0.000916924364477587	0.0
PD3890a_non-exome	TG>AT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5118159570111914	0.0	0.4881840429888086	0.0
PD3890a_non-exome	TG>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3666299463663997	0.0	0.6333700536336003	0.0
PD3890a_non-exome	TG>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20178003230737376	0.0	0.7982199676926264	0.0
PD3890a_non-exome	TG>CT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11212216911108759	0.0	0.8878778308889124	0.0
PD3890a_non-exome	TG>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9947981538188266	0.0	0.005201846181173312	0.0
PD3890a_non-exome	TG>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03930476778079481	0.0	0.960695232219205	0.0
PD3890a_non-exome	TG>GT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10129909664573514	0.0	0.8987009033542649	0.0
PD3890a_non-exome	TT>AA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8324563832697128	0.0	0.16754361673028717	0.0
PD3890a_non-exome	TT>AC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997740733883468	0.0	0.00022592661165311376	0.0
PD3890a_non-exome	TT>AG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31071406857373945	0.0	0.6892859314262605	0.0
PD3890a_non-exome	TT>CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9997614820485559	0.0	0.00023851795144420548	0.0
PD3890a_non-exome	TT>CC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05854367389602268	0.0	0.9414563261039773	0.0
PD3890a_non-exome	TT>CG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25858206688312196	0.0	0.741417933116878	0.0
PD3890a_non-exome	TT>GA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9968042650608715	0.0	0.0031957349391284954	0.0
PD3890a_non-exome	TT>GC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9987394740214603	0.0	0.0012605259785397054	0.0
PD3890a_non-exome	TT>GG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09703432148449914	0.0	0.9029656785155009	0.0
PD3904a_non-exome	AC>CA	0.0	0.0050112358782198625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9949887641217802	0.0
PD3904a_non-exome	AC>CG	0.0	0.6630164839890951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3369835160109049	0.0
PD3904a_non-exome	AC>CT	0.0	0.8738608270319231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1261391729680769	0.0
PD3904a_non-exome	AC>GA	0.0	0.9389963548124343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06100364518756569	0.0
PD3904a_non-exome	AC>GG	0.0	2.3785207757097754e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997623	0.0
PD3904a_non-exome	AC>GT	0.0	0.941087228828098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05891277117190197	0.0
PD3904a_non-exome	AC>TA	0.0	0.0233330281221725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9766669718778276	0.0
PD3904a_non-exome	AC>TG	0.0	0.32108251881795896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6789174811820411	0.0
PD3904a_non-exome	AC>TT	0.0	0.028282702293878838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.971717297706121	0.0
PD3904a_non-exome	AT>CA	0.0	0.0009137935506263793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9990862064493736	0.0
PD3904a_non-exome	AT>CC	0.0	2.3785207757097754e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997623	0.0
PD3904a_non-exome	AT>CG	0.0	2.3785207757097754e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997623	0.0
PD3904a_non-exome	AT>GA	0.0	0.9000437989654915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09995620103450857	0.0
PD3904a_non-exome	AT>GC	0.0	0.250193473520754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7498065264792461	0.0
PD3904a_non-exome	AT>TA	0.0	0.9687957208372694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031204279162730737	0.0
PD3904a_non-exome	CC>AA	0.0	0.5129242076887062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48707579231129383	0.0
PD3904a_non-exome	CC>AG	0.0	0.3607308188110097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6392691811889902	0.0
PD3904a_non-exome	CC>AT	0.0	0.2498788018143983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7501211981856017	0.0
PD3904a_non-exome	CC>GA	0.0	0.14922289511066034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8507771048893397	0.0
PD3904a_non-exome	CC>GG	0.0	0.9694567347222287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030543265277771316	0.0
PD3904a_non-exome	CC>GT	0.0	0.008668719077723246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9913312809222766	0.0
PD3904a_non-exome	CC>TA	0.0	0.9996651841351566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003348158648433804	0.0
PD3904a_non-exome	CC>TG	0.0	0.9415243594827953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05847564051720458	0.0
PD3904a_non-exome	CC>TT	0.0	1.272883669130758e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
PD3904a_non-exome	CG>AT	0.0	0.9798374136193606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020162586380639377	0.0
PD3904a_non-exome	CG>GC	0.0	0.9546522097319112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04534779026808883	0.0
PD3904a_non-exome	CG>GT	0.0	0.9911007425953494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008899257404650477	0.0
PD3904a_non-exome	CG>TA	0.0	2.0180376484792957e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999999999	0.0
PD3904a_non-exome	CG>TC	0.0	0.991913279161105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008086720838895002	0.0
PD3904a_non-exome	CG>TT	0.0	0.9968573544199771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003142645580022853	0.0
PD3904a_non-exome	CT>AA	0.0	0.05790978704058632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9420902129594136	0.0
PD3904a_non-exome	CT>AC	0.0	2.398140221515816e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999997601	0.0
PD3904a_non-exome	CT>AG	0.0	0.015204343888387017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984795656111613	0.0
PD3904a_non-exome	CT>GA	0.0	0.5099421356980105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4900578643019895	0.0
PD3904a_non-exome	CT>GC	0.0	0.9085919127078839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09140808729211615	0.0
PD3904a_non-exome	CT>GG	0.0	0.0029264981930813873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9970735018069184	0.0
PD3904a_non-exome	CT>TA	0.0	0.02445386066210941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9755461393378905	0.0
PD3904a_non-exome	CT>TC	0.0	0.0006193621139352873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9993806378860648	0.0
