Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
TCGA-3C-AALI-01	1:Del:C:1	0.0	0.9926107284317214	0.0	0.00738927156827863	0.0
TCGA-3C-AALI-01	1:Del:C:2	0.0	0.8667689564089954	0.0	0.1332310435910046	0.0
TCGA-3C-AALI-01	1:Del:C:3	0.0	0.6328124855936863	0.0	0.3671875144063136	0.0
TCGA-3C-AALI-01	1:Del:C:4	0.0	0.06675163633457303	0.0	0.933248363665427	0.0
TCGA-3C-AALI-01	1:Del:C:5	0.0	0.002274600321302322	0.0	0.9977253996786977	0.0
TCGA-3C-AALI-01	1:Del:T:0	0.0	0.3736437071238855	0.0	0.6263562928761144	0.0
TCGA-3C-AALI-01	1:Del:T:1	0.0	0.9624682692209364	0.0	0.03753173077906357	0.0
TCGA-3C-AALI-01	1:Del:T:2	0.0	0.9990296888194927	0.0	0.000970311180507301	0.0
TCGA-3C-AALI-01	1:Del:T:3	0.0	0.042047145972904675	0.0	0.9579528540270954	0.0
TCGA-3C-AALI-01	1:Del:T:4	0.0	0.00041512240947450804	0.0	0.9995848775905255	0.0
TCGA-3C-AALI-01	1:Del:T:5	0.0	3.8164405254843534e-05	0.0	0.9999618355947452	0.0
TCGA-3C-AALI-01	1:Ins:C:0	0.0	0.9994054026890066	0.0	0.0005945973109933927	0.0
TCGA-3C-AALI-01	1:Ins:C:1	0.0	0.6959510595288394	0.0	0.30404894047116054	0.0
TCGA-3C-AALI-01	1:Ins:C:2	0.0	0.8274739934376839	0.0	0.17252600656231604	0.0
TCGA-3C-AALI-01	1:Ins:C:3	0.0	0.7046482432713232	0.0	0.2953517567286768	0.0
TCGA-3C-AALI-01	1:Ins:C:4	0.0	0.3135697874207143	0.0	0.6864302125792857	0.0
TCGA-3C-AALI-01	1:Ins:C:5	0.0	0.10051943901166768	0.0	0.8994805609883323	0.0
TCGA-3C-AALI-01	1:Ins:T:0	0.0	0.6635492559033553	0.0	0.33645074409664466	0.0
TCGA-3C-AALI-01	1:Ins:T:1	0.0	0.9969553437092804	0.0	0.0030446562907196764	0.0
TCGA-3C-AALI-01	1:Ins:T:2	0.0	0.3134672751675134	0.0	0.6865327248324866	0.0
TCGA-3C-AALI-01	1:Ins:T:3	0.0	0.3767418019576977	0.0	0.6232581980423023	0.0
TCGA-3C-AALI-01	1:Ins:T:4	0.0	0.6302806244686404	0.0	0.3697193755313596	0.0
TCGA-3C-AALI-01	1:Ins:T:5	0.0	0.15476681836213166	0.0	0.8452331816378684	0.0
TCGA-3C-AALI-01	2:Del:R:0	0.0	0.29942637151267454	0.0	0.7005736284873255	0.0
TCGA-3C-AALI-01	2:Del:R:1	0.0	0.8587305931637036	0.0	0.14126940683629638	0.0
TCGA-3C-AALI-01	2:Del:R:2	0.0	0.9307989201717282	0.0	0.06920107982827196	0.0
TCGA-3C-AALI-01	2:Del:R:3	0.0	0.9918496409979167	0.0	0.008150359002083317	0.0
TCGA-3C-AALI-01	2:Del:R:4	0.0	0.6995647275780899	0.0	0.3004352724219101	0.0
TCGA-3C-AALI-01	2:Del:R:5	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	3:Del:R:0	0.0	0.6078404968359845	0.0	0.39215950316401543	0.0
TCGA-3C-AALI-01	3:Del:R:1	0.0	0.21934560440836814	0.0	0.7806543955916319	0.0
TCGA-3C-AALI-01	3:Del:R:2	0.0	0.4622689339508324	0.0	0.5377310660491674	0.0
TCGA-3C-AALI-01	3:Del:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	3:Del:R:4	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	3:Del:R:5	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Del:R:0	0.0	0.6351596947411012	0.0	0.3648403052588988	0.0
TCGA-3C-AALI-01	4:Del:R:1	0.0	0.4149651383827562	0.0	0.5850348616172438	0.0
TCGA-3C-AALI-01	4:Del:R:2	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Del:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Del:R:4	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Del:R:5	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Del:R:0	0.0	0.02607919564998173	0.0	0.9739208043500182	0.0
TCGA-3C-AALI-01	5:Del:R:1	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Del:R:2	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Del:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Del:R:4	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Del:R:5	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	2:Ins:R:0	0.0	0.7920770929130232	0.0	0.20792290708697694	0.0
TCGA-3C-AALI-01	2:Ins:R:1	0.0	0.47898491355653283	0.0	0.5210150864434673	0.0
TCGA-3C-AALI-01	2:Ins:R:2	0.0	0.8212142067328102	0.0	0.17878579326718977	0.0
TCGA-3C-AALI-01	2:Ins:R:3	0.0	0.021543187904953923	0.0	0.9784568120950461	0.0
TCGA-3C-AALI-01	2:Ins:R:4	0.0	0.23324306018608282	0.0	0.7667569398139171	0.0
TCGA-3C-AALI-01	2:Ins:R:5	0.0	0.21741934918208194	0.0	0.7825806508179179	0.0
TCGA-3C-AALI-01	3:Ins:R:0	0.0	0.6319382988237221	0.0	0.3680617011762778	0.0
TCGA-3C-AALI-01	3:Ins:R:1	0.0	0.7334880175632954	0.0	0.26651198243670465	0.0
TCGA-3C-AALI-01	3:Ins:R:2	0.0	0.24861465239788053	0.0	0.7513853476021195	0.0
TCGA-3C-AALI-01	3:Ins:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	3:Ins:R:4	0.0	0.2851908932604796	0.0	0.7148091067395205	0.0
TCGA-3C-AALI-01	3:Ins:R:5	0.0	0.36764641775335777	0.0	0.6323535822466423	0.0
TCGA-3C-AALI-01	4:Ins:R:0	0.0	0.3458814868925605	0.0	0.6541185131074395	0.0
TCGA-3C-AALI-01	4:Ins:R:1	0.0	0.8983412662642766	0.0	0.10165873373572336	0.0
TCGA-3C-AALI-01	4:Ins:R:2	0.0	0.8761222456239057	0.0	0.1238777543760943	0.0
TCGA-3C-AALI-01	4:Ins:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Ins:R:4	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	4:Ins:R:5	0.0	0.3320675106210141	0.0	0.667932489378986	0.0
TCGA-3C-AALI-01	5:Ins:R:0	0.0	0.9301295816253339	0.0	0.06987041837466611	0.0
TCGA-3C-AALI-01	5:Ins:R:1	0.0	0.9394693577710886	0.0	0.06053064222891136	0.0
TCGA-3C-AALI-01	5:Ins:R:2	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Ins:R:3	0.0	0.7469973541468551	0.0	0.2530026458531448	0.0
TCGA-3C-AALI-01	5:Ins:R:4	0.0	0.1979823792603719	0.0	0.8020176207396282	0.0
TCGA-3C-AALI-01	5:Ins:R:5	0.0	0.05731349468406207	0.0	0.9426865053159379	0.0
TCGA-3C-AALI-01	2:Del:M:1	0.0	0.7051883326942218	0.0	0.2948116673057781	0.0
TCGA-3C-AALI-01	3:Del:M:1	0.0	0.2517757686386572	0.0	0.7482242313613428	0.0
TCGA-3C-AALI-01	3:Del:M:2	0.0	0.5853129378465439	0.0	0.414687062153456	0.0
TCGA-3C-AALI-01	4:Del:M:1	0.0	0.15964080869755268	0.0	0.8403591913024474	0.0
TCGA-3C-AALI-01	4:Del:M:2	0.0	0.8843784948703348	0.0	0.11562150512966508	0.0
TCGA-3C-AALI-01	4:Del:M:3	0.0	0.5469602959411541	0.0	0.453039704058846	0.0
TCGA-3C-AALI-01	5:Del:M:1	0.0	0.9999882431750751	0.0	1.175682492495872e-05	0.0
TCGA-3C-AALI-01	5:Del:M:2	0.0	0.9741062458062257	0.0	0.025893754193774356	0.0
TCGA-3C-AALI-01	5:Del:M:3	0.0	0.9994531567359817	0.0	0.0005468432640183045	0.0
TCGA-3C-AALI-01	5:Del:M:4	0.0	0.9181743062717534	0.0	0.08182569372824648	0.0
TCGA-3C-AALI-01	5:Del:M:5	0.0	0.7583196011936384	0.0	0.24168039880636155	0.0
TCGA-3C-AALJ-01	1:Del:C:0	0.0	0.0	0.897683413678712	0.0	0.10231658632128816
TCGA-3C-AALJ-01	1:Del:C:1	0.0	0.0	0.7090678711117253	0.0	0.29093212888827474
TCGA-3C-AALJ-01	1:Del:C:2	0.0	0.0	0.9957265772712467	0.0	0.00427342272875322
TCGA-3C-AALJ-01	1:Del:C:3	0.0	0.0	0.956175730721207	0.0	0.04382426927879302
TCGA-3C-AALJ-01	1:Del:C:4	0.0	0.0	0.9995344156923979	0.0	0.00046558430760207847
TCGA-3C-AALJ-01	1:Del:C:5	0.0	0.0	0.9998110076455436	0.0	0.00018899235445632038
TCGA-3C-AALJ-01	1:Del:T:0	0.0	0.0	0.548276303960893	0.0	0.45172369603910695
TCGA-3C-AALJ-01	1:Del:T:1	0.0	0.0	0.9710847148555931	0.0	0.028915285144406964
TCGA-3C-AALJ-01	1:Del:T:2	0.0	0.0	0.9999093816955881	0.0	9.061830441197571e-05
TCGA-3C-AALJ-01	1:Del:T:3	0.0	0.0	0.8899918282898317	0.0	0.11000817171016829
TCGA-3C-AALJ-01	1:Del:T:4	0.0	0.0	0.9979154490087722	0.0	0.0020845509912278096
TCGA-3C-AALJ-01	1:Del:T:5	0.0	0.0	0.9999588410087367	0.0	4.115899126343404e-05
TCGA-3C-AALJ-01	1:Ins:C:0	0.0	0.0	0.8914043971109445	0.0	0.10859560288905552
TCGA-3C-AALJ-01	1:Ins:C:1	0.0	0.0	0.868852292003453	0.0	0.13114770799654696
TCGA-3C-AALJ-01	1:Ins:C:2	0.0	0.0	0.8976210937740681	0.0	0.10237890622593197
TCGA-3C-AALJ-01	1:Ins:C:3	0.0	0.0	0.8279321045915441	0.0	0.17206789540845596
TCGA-3C-AALJ-01	1:Ins:C:4	0.0	0.0	0.9153109767035628	0.0	0.08468902329643718
TCGA-3C-AALJ-01	1:Ins:C:5	0.0	0.0	0.9985179635705372	0.0	0.0014820364294627914
TCGA-3C-AALJ-01	1:Ins:T:0	0.0	0.0	0.8604427744067225	0.0	0.13955722559327752
TCGA-3C-AALJ-01	1:Ins:T:1	0.0	0.0	0.8336264089382123	0.0	0.16637359106178765
TCGA-3C-AALJ-01	1:Ins:T:2	0.0	0.0	0.9158688406440666	0.0	0.08413115935593343
TCGA-3C-AALJ-01	1:Ins:T:3	0.0	0.0	0.887316009378126	0.0	0.11268399062187395
TCGA-3C-AALJ-01	1:Ins:T:4	0.0	0.0	0.9517830022166375	0.0	0.04821699778336259
TCGA-3C-AALJ-01	1:Ins:T:5	0.0	0.0	0.9996496943324185	0.0	0.0003503056675814266
TCGA-3C-AALJ-01	2:Del:R:0	0.0	0.0	0.9683578292166267	0.0	0.031642170783373294
TCGA-3C-AALJ-01	2:Del:R:1	0.0	0.0	0.9123079511474086	0.0	0.08769204885259144
TCGA-3C-AALJ-01	2:Del:R:2	0.0	0.0	0.8276408479373494	0.0	0.17235915206265068
TCGA-3C-AALJ-01	2:Del:R:3	0.0	0.0	0.8625766440508316	0.0	0.13742335594916844
TCGA-3C-AALJ-01	2:Del:R:4	0.0	0.0	0.786916820837805	0.0	0.21308317916219507
TCGA-3C-AALJ-01	2:Del:R:5	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	3:Del:R:0	0.0	0.0	0.9808628451018251	0.0	0.01913715489817491
TCGA-3C-AALJ-01	3:Del:R:1	0.0	0.0	0.9592049561995026	0.0	0.04079504380049741
TCGA-3C-AALJ-01	3:Del:R:2	0.0	0.0	0.9572192546169814	0.0	0.042780745383018494
TCGA-3C-AALJ-01	3:Del:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	3:Del:R:4	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	3:Del:R:5	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Del:R:0	0.0	0.0	0.9199100520865793	0.0	0.08008994791342072
TCGA-3C-AALJ-01	4:Del:R:1	0.0	0.0	0.9277274503345275	0.0	0.0722725496654725
TCGA-3C-AALJ-01	4:Del:R:2	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Del:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Del:R:4	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Del:R:5	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Del:R:0	0.0	0.0	4.079280733510765e-05	0.0	0.9999592071926648
TCGA-3C-AALJ-01	5:Del:R:1	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Del:R:2	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Del:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Del:R:4	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Del:R:5	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	2:Ins:R:0	0.0	0.0	0.9088816974504282	0.0	0.09111830254957168
TCGA-3C-AALJ-01	2:Ins:R:1	0.0	0.0	0.771272043657615	0.0	0.22872795634238496
TCGA-3C-AALJ-01	2:Ins:R:2	0.0	0.0	0.8708436245068614	0.0	0.1291563754931387
TCGA-3C-AALJ-01	2:Ins:R:3	0.0	0.0	0.9535533890835641	0.0	0.046446610916435885
TCGA-3C-AALJ-01	2:Ins:R:4	0.0	0.0	0.9539479346305975	0.0	0.046052065369402546
TCGA-3C-AALJ-01	2:Ins:R:5	0.0	0.0	0.8946316795030343	0.0	0.10536832049696566
TCGA-3C-AALJ-01	3:Ins:R:0	0.0	0.0	0.9256850534061565	0.0	0.07431494659384358
TCGA-3C-AALJ-01	3:Ins:R:1	0.0	0.0	0.9146893042248356	0.0	0.08531069577516438
TCGA-3C-AALJ-01	3:Ins:R:2	0.0	0.0	0.8773271391217479	0.0	0.12267286087825209
TCGA-3C-AALJ-01	3:Ins:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	3:Ins:R:4	0.0	0.0	0.8368786099899488	0.0	0.1631213900100513
TCGA-3C-AALJ-01	3:Ins:R:5	0.0	0.0	0.9495341839064112	0.0	0.05046581609358883
TCGA-3C-AALJ-01	4:Ins:R:0	0.0	0.0	0.8884872787542619	0.0	0.11151272124573809
TCGA-3C-AALJ-01	4:Ins:R:1	0.0	0.0	0.8818561328117928	0.0	0.11814386718820723
TCGA-3C-AALJ-01	4:Ins:R:2	0.0	0.0	0.8112718670655034	0.0	0.18872813293449675
TCGA-3C-AALJ-01	4:Ins:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Ins:R:4	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	4:Ins:R:5	0.0	0.0	0.9352905983561774	0.0	0.06470940164382247
TCGA-3C-AALJ-01	5:Ins:R:0	0.0	0.0	0.6568755304601984	0.0	0.3431244695398015
TCGA-3C-AALJ-01	5:Ins:R:1	0.0	0.0	0.8407613814498681	0.0	0.15923861855013197
TCGA-3C-AALJ-01	5:Ins:R:2	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Ins:R:3	0.0	0.0	0.8291683384911432	0.0	0.1708316615088567
TCGA-3C-AALJ-01	5:Ins:R:4	0.0	0.0	0.9934246831536171	0.0	0.006575316846382911
TCGA-3C-AALJ-01	5:Ins:R:5	0.0	0.0	0.9112730705236471	0.0	0.08872692947635279
TCGA-3C-AALJ-01	2:Del:M:1	0.0	0.0	0.9392903229402344	0.0	0.060709677059765606
TCGA-3C-AALJ-01	3:Del:M:1	0.0	0.0	0.9994585891830812	0.0	0.0005414108169187473
TCGA-3C-AALJ-01	3:Del:M:2	0.0	0.0	0.9528690612933652	0.0	0.04713093870663479
TCGA-3C-AALJ-01	4:Del:M:1	0.0	0.0	0.9106658182918064	0.0	0.0893341817081936
TCGA-3C-AALJ-01	4:Del:M:2	0.0	0.0	0.8820817136315265	0.0	0.11791828636847351
TCGA-3C-AALJ-01	4:Del:M:3	0.0	0.0	0.8982324746306015	0.0	0.10176752536939852
TCGA-3C-AALJ-01	5:Del:M:1	0.0	0.0	0.17191183616019814	0.0	0.8280881638398019
TCGA-3C-AALJ-01	5:Del:M:2	0.0	0.0	0.18202143032417775	0.0	0.8179785696758223
TCGA-3C-AALJ-01	5:Del:M:3	0.0	0.0	0.283573107844517	0.0	0.7164268921554829
TCGA-3C-AALJ-01	5:Del:M:4	0.0	0.0	0.649920472563437	0.0	0.350079527436563
TCGA-3C-AALJ-01	5:Del:M:5	0.0	0.0	0.8013872754509483	0.0	0.19861272454905163
TCGA-3C-AALK-01	1:Del:C:0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:1	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:2	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:3	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:4	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:C:5	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:1	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:2	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:3	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:4	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Del:T:5	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:1	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:2	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:3	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:4	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:C:5	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:1	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:2	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:3	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:4	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	1:Ins:T:5	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	2:Del:R:0	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	2:Del:R:1	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	2:Del:R:2	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	2:Del:R:3	0.0	0.0	1.0	0.0	0.0
TCGA-3C-AALK-01	2:Del:R:4	0.0	0.0	1.0	0.0	0.0
