MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
CC>AG	0.030703561073175935	3.351526054018451e-06	2.009023518212416e-05	2.22338083744944e-05	0.03989744738894387	0.3643797454024025
CC>AT	0.04606178189169441	1.3131532984739122e-05	1.8812099474248017e-05	3.638026464614086e-05	0.11031305480792071	6.230825747479684e-05
CC>GA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CC>GG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CC>GT	2.266804931423394e-05	0.013312034189149053	0.0949234864609025	0.07470773185978033	1.654804731723303e-05	5.6744041285128335e-05
CC>TA	1.9463816261122702e-05	0.018231756803243116	0.22810011104520528	0.04990744066999468	1.5471791385124335e-05	5.1355190316826337e-05
CC>TG	0.01537185994951642	1.6508499641076924e-05	0.12827836656724684	3.677334461826831e-05	2.3319262740061768e-05	7.27517755876761e-05
CC>TT	5.563750223558372e-06	0.5097490906715393	2.62291039689444e-05	2.2963611045786517e-05	1.221703811421903e-05	7.126211130525917e-05
CG>AT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CG>GC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CG>GT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CG>TA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CG>TC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CG>TT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>AA	2.1637011866179957e-05	1.0276279302701142e-05	2.461789459857755e-05	0.3354914164829097	1.0973559977678349e-05	4.2229119922154724e-05
CT>AC	0.04385339762921987	7.476840871741864e-06	2.384870058449451e-05	3.327008089399896e-05	0.16833660787451662	5.658856252921396e-05
CT>AG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>GA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>GC	0.1061364776262053	1.8726113376033025e-05	3.0949549000069965e-05	3.483205815688617e-05	2.19073575863149e-05	7.488739574910142e-05
CT>GG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>TA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>TC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
CT>TG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
GC>AA	1.5756712828121396e-05	0.15427676247745695	2.9488245490938426e-05	0.05700182978143857	0.02001333314601652	0.06625190601262147
GC>AG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
GC>AT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
GC>CA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
GC>CG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
GC>TA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TA>AT	2.5476817609160207e-05	0.013318602608887887	0.02852434249689395	3.985385410487652e-05	0.05701207056954445	7.601273246109486e-05
TA>CG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TA>CT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TA>GC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TA>GG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TA>GT	2.9458301651175133e-05	2.4560882593505085e-05	0.028567221821140264	0.028566528220835607	2.724031037359964e-05	8.324479276780039e-05
TC>AA	0.08871052102585963	2.264850900246529e-05	3.408979755477048e-05	3.708177232970566e-05	2.470107529006782e-05	6.81436018567183e-05
TC>AG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>AT	0.04993588699859062	0.15260259807109833	0.06633965610144514	1.5978114379322506e-05	0.4407797932624817	4.10120120290014e-05
TC>CA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>CG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>CT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>GA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>GG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TC>GT	2.1158409617783035e-05	0.013311569218785735	0.028514236325099772	0.049764780248733584	0.028537861800577956	0.06626658023014897
TG>AA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TG>AC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TG>AT	0.05970736575650335	1.2779099344117917e-05	0.11873433637083508	3.000117187740292e-05	1.891802003228804e-05	6.020200935381581e-05
TG>CA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TG>CC	1.6549411895994126e-05	2.0737021794355678e-06	2.8378693968988955e-05	0.0663894347485936	0.03988720981823683	0.33133654093398945
TG>CT	0.061790093816276224	1.1227864644425268e-05	0.057059087808158895	2.7827487792819737e-05	2.13083794733393e-05	0.09953278548564412
TG>GA	2.1289143614922067e-05	1.923090438822328e-05	3.176749341946561e-05	0.05347121242284629	2.0495583135016206e-05	0.0663505129821715
TG>GC	2.649921971169533e-05	0.016646710248726125	0.1329044308695302	3.7980595334374814e-05	0.019962977678494552	6.871318400953896e-05
TG>GT	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>AA	2.583316290838411e-05	0.0933955969503586	3.640821378212422e-05	4.157112307439093e-05	2.8017076328978873e-05	8.203334946301765e-05
TT>AC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>AG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>CA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>CC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>CG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>GA	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>GC	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
TT>GG	3.4618973950273356e-05	3.082682778767776e-05	4.0168546183849686e-05	4.8481295016244987e-05	3.363006944709923e-05	8.797933405730873e-05
