MutationType	DBS78A	DBS78B	DBS78C	DBS78D	DBS78E	DBS78F
GC>AT	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
GC>CA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
GC>CG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
GC>TA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TA>AT	1.217855343108587e-05	1.3574437519237037e-05	1.3404963868881769e-05	2.3337640730591858e-05	0.09678381696030555	0.1296488021660025
TA>CG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TA>CT	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TA>GC	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TA>GG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TA>GT	1.8660264368008937e-05	3.364674266777001e-05	0.08559700150144636	4.1138997090683915e-05	4.422705541742289e-05	0.05812028392847424
TC>AA	0.01666375461500138	4.367598812677897e-05	3.7595095818687696e-05	5.742581706726924e-05	6.104206913732923e-05	2.8108932565373834e-05
TC>AG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>AT	0.17813482937926892	0.055808577466086716	1.6224290688882093e-05	0.22894448525839833	0.06637770861543686	1.2959275416945573e-06
TC>CA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>CG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>CT	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>GA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>GG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TC>GT	0.020616890765701612	0.01640666041532768	2.1818578704824177e-05	2.4497163485648345e-05	0.13468766564910767	2.1870712316740537e-05
TG>AA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TG>AC	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TG>AT	0.03328204867902329	3.720628619999777e-05	3.513135511639121e-05	4.7381697340992404e-05	5.1938772958237675e-05	0.054466576342565534
TG>CA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TG>CC	0.07317209111211014	0.03279377940925769	5.292320090588554e-06	0.09933903425250042	0.07959288112469949	1.6875116989467644e-05
TG>CT	2.703999743971508e-05	0.015387056634790498	3.378320288902614e-05	4.236956247041235e-05	0.06829542653504177	2.6258940670231824e-05
TG>GA	1.6373883628162388e-05	2.730421856540488e-05	2.119453346500766e-05	0.10820183079183607	0.0683347101934487	1.854594174801605e-05
TG>GC	0.06497222146008426	0.06354810602774705	2.941470316191186e-05	6.146424921098515e-05	0.06640041114733322	1.5276999933347414e-05
TG>GT	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>AA	2.6573585273581557e-05	0.04992434482046519	3.896732559951488e-05	5.620416122837923e-05	5.706371812266298e-05	0.01819478476427321
TT>AC	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>AG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>CA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>CC	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>CG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>GA	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>GC	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
TT>GG	3.499419108266011e-05	4.591688921209425e-05	4.2117392149521037e-05	5.918530805502087e-05	6.249555153772234e-05	2.9887630626035387e-05
