MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:T:5	0.031804323138112524	0.045506921838875766	0.07520792137998834	0.011849727003254883	0.019653740885238826	1.6206992654588248e-06	0.4591697663068771	2.026939847231309e-05	4.164204104502763e-07	5.1864030429745375e-06	8.950948085839628e-07	0.006919191318199107	5.771125969052567e-06
1:Ins:C:0	0.0021747275991856442	0.0027271782423274734	0.00201064912671427	4.6220721107677795e-06	0.0077035316315838525	6.855846289255396e-06	9.642531928477638e-08	3.0272560091852984e-06	0.0013282251212331174	0.0043485898863764305	0.0025784636311679304	0.009814863053846542	0.006518115923927326
1:Ins:C:1	0.010863394594525743	8.044429008435828e-06	0.0051100075664460105	4.601185689207439e-06	3.5847239753019253e-06	6.427517408980066e-06	1.6798258191859834e-08	2.70309665461486e-06	0.005513127601780828	0.029714282736540552	0.01379752853100437	0.04392489722539873	0.017963281165844218
1:Ins:C:2	0.0005957242519455027	3.742841757533218e-06	0.010526304279797453	0.000814569047006364	4.707350020064875e-06	6.371216717108542e-06	0.0017015575510313853	0.004614520440098602	0.004667188133801877	0.0167146980851309	0.004548160223324279	0.0077957538569611035	0.02163060738009032
1:Ins:C:3	1.7093326418541702e-05	0.006370983141712353	0.0029627299650807496	0.006055078060483747	0.0065710431311880296	6.083917347628661e-06	0.0018840101235307809	0.0036646947657854884	0.0017504504252883635	0.031315657289125436	0.002192523938992963	0.0039023583102486253	0.011234369176584854
1:Ins:C:4	0.005960735243248413	6.96795014623793e-06	0.007063658462152741	0.009075398454324101	3.925418972510165e-06	0.0034749210556957303	0.0015774238503430146	0.01257095365152594	0.0014976568279185662	0.0346779788742424	0.009507100804532343	0.015209343561203544	0.029767456504608467
1:Ins:C:5	1.7928546535965022e-06	0.008380033207230042	5.022640902296871e-06	3.619354464490243e-06	5.133213334810686e-06	6.945545969945973e-06	0.0460309745365123	0.017118719565461522	1.0352558221408497e-05	0.020278159266930138	0.0060026409351849	0.01756787983359421	0.0988549823491212
1:Ins:T:0	9.56270017127281e-07	0.02031701533078163	0.0034423037498934645	3.4878649131542263e-06	6.120822411522416e-06	0.0012892646883597555	0.0016757666236353922	2.487990592214828e-06	0.0036172982786562597	0.017035062423407982	0.01817962589294287	0.009812579244195756	0.0015266171035818843
1:Ins:T:1	8.159937856448233e-07	5.565703982017957e-06	0.09933811017589876	0.02308043375752457	2.4706837533033235e-06	0.01076205543572627	3.471183319447846e-07	9.512807631987622e-07	0.009718969690670558	0.09123533961778237	0.004678970656433133	0.04659870977465068	0.10372206501423804
1:Ins:T:2	2.018098699944441e-06	4.408130907348114e-06	0.019800603403049136	0.009062957091274863	1.791406892929596e-06	0.004675602128233199	0.008493077543325475	2.00305018675286e-06	0.0018365617348157079	0.023220881054650516	0.011719911511590908	0.007959830665119702	0.03175191317085743
1:Ins:T:3	0.004665077641501133	0.014246452316835226	0.00941026992988725	7.487715713949683e-06	0.008308537079676626	0.0028214236828323653	0.008431800651797517	0.01176626726640014	0.00274052697825482	0.009618372369504632	0.0039377139542826475	0.02350959825401636	0.010196243956321875
1:Ins:T:4	0.003768484395671597	0.004323985665996588	0.00038298325548566934	4.5134439995801285e-06	4.191957971973655e-06	0.0020322061240882244	0.003096403347755465	4.807649978329683e-06	0.001108991576469028	0.012571905836618194	0.00036916923262992897	0.006649707903852687	0.004705314303646446
1:Ins:T:5	5.373110075386954e-09	4.287097676088554e-06	3.1769774680782555e-06	3.0362556619441724e-06	6.800664777983911e-07	2.2376428413887575e-06	0.07550437016105795	2.8728207818555043e-06	0.008004065140138057	0.0033237792728698506	0.023108287763863207	0.02967967208110167	0.37765646781017115
2:Del:R:0	3.546666853537772e-07	1.3753563730271404e-06	2.4531534650884435e-06	4.661466846300755e-07	8.339749946717742e-07	4.28473223716234e-08	0.012581483688542032	8.748723909472271e-07	0.011105701794264178	0.0031095481786164243	0.509077309568723	2.2357269219515146e-06	3.1406825191500803e-06
2:Del:R:1	0.0024091741963275124	0.0023372249425586728	0.011574989130349423	6.735074661179397e-06	3.0445623148504333e-06	0.0020395758420993578	0.0006748540595324926	3.7705604191510624e-06	0.002353425127087879	0.009691629768137014	0.006286824832265362	0.0054424464472200874	0.006915191188215886
2:Del:R:2	3.5159092391268134e-06	0.0013262306980292256	1.1685090415388307e-05	6.417106522841701e-06	0.00034249635733848055	1.09972127755024e-05	1.1315861987289585e-06	4.9049136606527535e-06	2.0219545028036616e-05	0.0009050464000514087	0.00014884054611078075	0.0004575470489119956	0.00021029071063480843
2:Del:R:3	0.0005063712097722828	6.535562384613058e-06	0.0011854150388312945	6.422559852126142e-06	5.090558460096872e-06	1.200912359896241e-05	9.98012281646273e-07	4.590529614745265e-06	0.0001997935719373345	0.0002797362333694764	0.0002987442583086401	0.0009933961393774856	0.0003132078935474662
2:Del:R:4	2.6874992840930644e-06	0.0001758713806649344	1.0730147280450335e-05	5.259817942733965e-06	5.094921169520224e-06	0.0005375340064754634	8.183769725889079e-07	4.118051582698475e-06	0.0020079760056736025	0.0004278110951721222	0.0014585702966390575	0.0003297594262524702	2.0832711491417892e-05
2:Del:R:5	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
3:Del:R:0	0.0009004998344686044	1.5943192487573772e-05	0.004484043983326557	0.0009384641663113295	1.2782234565274682e-05	0.00974718663007934	0.01589834756829968	0.00015017063217541703	0.013203964756822856	0.23738650898313834	0.04860287490158558	0.008998466851593896	0.0001642621662502582
3:Del:R:1	2.7615278971400887e-06	4.262304416139765e-06	0.0014128375845151215	0.0009907078670418439	4.905876292878493e-06	1.0002769798234112e-05	0.0048546227182953315	0.00025115177464461643	2.2035129222786055e-05	0.006340791166561151	0.0023862590438511687	0.004156940040168896	0.005517087816285008
3:Del:R:2	4.214914605427112e-06	0.0005206881647922046	1.0346639436894141e-05	0.0001871841931235352	0.0010818831275438848	0.00027111564309810395	5.977704174332151e-05	4.246898153326128e-06	0.00045600339229470894	0.00034024019611630745	0.0012305880924638284	0.0011452151855034268	0.0009616442510377965
3:Del:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
3:Del:R:4	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
3:Del:R:5	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Del:R:0	0.022314773903276387	0.0024238006462264008	1.4977878750244145e-05	2.85424467752667e-06	0.0009232027620865801	0.006375056712130108	0.002996107873063162	4.719921527354356e-06	0.02763142905209861	0.040428135359336655	0.02025861836861793	0.043342363538829434	0.028241357939320248
4:Del:R:1	3.3290022879365704e-06	6.491472849982453e-06	0.00019637599639281688	1.0353338653364593e-05	4.817827659546007e-06	8.945838022593004e-06	0.00021708255780552576	4.423154219423964e-06	0.0003686224953526107	0.001526740578447061	0.0010063540992632624	0.0012208009624676682	0.0005779774582151731
4:Del:R:2	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Del:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Del:R:4	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Del:R:5	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Del:R:0	1.3877741385692911e-08	7.369121287294543e-07	1.786526472341623e-06	8.8983165080538e-09	6.2810524910213386e-09	2.5678115829208535e-07	7.983025180600306e-07	1.0059757793593841e-06	0.7293454478184382	3.894422217189825e-06	3.348501513755764e-06	1.332046607930278e-05	4.946002012095611e-06
5:Del:R:1	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Del:R:2	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Del:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Del:R:4	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Del:R:5	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
2:Ins:R:0	0.004520990328698341	0.008084574292244658	0.009331417475361073	1.1797884993806444e-05	3.969105637224857e-06	0.0013348576893565205	2.0477553608344578e-08	0.0023075351943032747	0.0013780771640005203	0.013586645816807656	0.00648001969602016	0.023656499292307367	0.0027596727564590177
2:Ins:R:1	2.674492369318197e-06	4.292962672577024e-06	3.164806448694435e-05	8.905353937057233e-06	9.927221484314047e-06	4.892439697338583e-06	0.0009927305794131295	3.2886674880217016e-06	0.006033639700475154	0.03227730045082353	0.014230814187840224	0.017354225409523374	0.03176228662847886
2:Ins:R:2	2.601540643354383e-06	1.1638325001210129e-05	0.004659194875921457	0.007417665867808173	4.889342077755525e-06	9.499202430166242e-06	0.0013518167418113218	4.135251889418138e-06	0.0073543995317474275	0.013946373113450742	0.0047656673030511834	0.012418557253765054	0.006016531924357574
2:Ins:R:3	3.8612843702878765e-06	0.0003568533189451273	1.1617382621764705e-05	6.990906847252158e-06	6.029328183387861e-06	1.1006744120815407e-05	0.0012577351588087518	3.108748596787336e-05	2.170794111104139e-05	2.5786030892049894e-05	2.5491646404892283e-05	2.4637866711903674e-05	0.0011091774731842937
2:Ins:R:4	0.0007079027186563281	0.00012270117195818387	0.0012488697845910225	0.000642933830590664	0.0009516092594841059	0.00010434443872711085	0.0007302285275263405	0.001721218512128549	1.8753725756444815e-05	0.001283313032793861	0.0003336685139705272	0.0012082203332283825	0.002262742875185116
2:Ins:R:5	0.001865496186959111	4.985285765239193e-06	1.3609044111717595e-05	0.0007452019947351118	4.6584308222463735e-06	0.00012724251284221093	0.0006051076456429882	0.0006644985235323493	0.0006530794500273865	0.0032477394381203338	0.00015097697023520596	0.0015616496633507873	0.004516037933505383
3:Ins:R:0	2.5044995557739942e-06	4.010939331540916e-06	0.0019909102968388953	0.0002543056545713777	8.06882138325212e-06	0.0024062602825378754	1.5544181006058959e-07	4.446138687560127e-06	0.0028633034349089333	0.0010594602514174766	0.0053382205011682045	0.017037548809791286	0.004997868102115414
3:Ins:R:1	1.7973630328071977e-06	0.013075725923954451	0.004850571908070212	0.000252539420338375	0.0015728407576012977	0.0007683289195804003	5.590056270617556e-07	3.9849175493600345e-06	0.000561420230709094	0.010178735919915501	0.0014764818160529103	0.0013651389358225667	0.006548623270873577
3:Ins:R:2	0.0017510566423879937	0.00024696531934296215	0.00129390787420031	4.829120856205312e-06	3.6324685424915514e-06	0.00023228092552827207	0.0012981556185588754	0.0014226269902953466	0.0034761462225408953	0.0010615387050468901	0.0007082929789779276	0.0026868862049620173	0.004165833363003912
3:Ins:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
3:Ins:R:4	3.3212398771335455e-06	6.538858618417483e-06	0.00027934632573002697	6.31004319663712e-06	5.032840602818093e-06	9.627070916072474e-05	0.001974503167347545	4.528075557648966e-06	0.0003041985823680685	0.0008377245177446942	2.2610942566340478e-05	0.00021615822482393317	0.0014056680054333507
3:Ins:R:5	0.0005217988900596993	0.0007853381219926329	0.0011997730981192945	0.00019974984683794142	0.0007955899854531859	9.908761601925183e-06	0.001026885601407912	0.0004198379417005071	0.00028035288232786115	0.0005898496054214774	0.0009633888397123277	0.0011723534168292342	0.0019921050482177333
4:Ins:R:0	0.0013939175471004244	0.00895800054587473	0.0031808393537176016	0.0011181504070203621	0.0026341556534038146	9.074354543277725e-06	1.732984879746861e-07	0.0006766571670603127	0.0019612422906296464	0.0011780039407009704	0.0020664731352705227	0.005933163359137931	0.004062284676721598
4:Ins:R:1	2.366938618555044e-06	0.015283681554622792	0.005676896241973376	0.004136755316566602	0.004730398565758757	0.0037041216069349995	8.286589216292365e-08	0.004819547550163724	0.00340106784500828	0.008766723554011454	0.0036699094998918253	0.00034548426560832013	0.003521427342847498
4:Ins:R:2	4.618421426509182e-06	5.6830647712520966e-06	0.0006448446916541192	0.0001930614930286086	4.806064796862112e-06	8.805196882614534e-06	6.16350314430747e-07	0.0006499040791896486	0.0004281312969396822	0.002229196980776275	0.00036691627131707114	0.004149225601274035	0.0002700871879521098
4:Ins:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Ins:R:4	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
4:Ins:R:5	0.0003293562577027842	0.00033730188469765685	9.584635499398549e-05	6.006120297759784e-06	4.943236305147517e-06	9.62901773817748e-06	9.9323420907164e-07	0.00017474424947228802	0.00023332451470802577	0.0011113707860204158	0.0003869178704917431	0.00047146556829223604	0.0009934799206348544
5:Ins:R:0	0.0021265236731963454	0.01073412563734261	0.005921936232751257	4.799807135510056e-06	5.637872228033321e-06	0.002845190202104201	0.0005975137667524184	0.002020883280421515	0.003363819627641836	0.006226588971109474	0.0036914683221084487	0.010885040240418675	0.0041026716104624935
5:Ins:R:1	1.5705465018658058e-06	0.010716501852425312	0.018509345461911884	0.006404169217154277	3.653841747919273e-06	1.0136686986565261e-05	3.06130459648557e-08	2.199166394234453e-06	0.011537756107069677	0.015642557730961924	0.0152451215740579	0.0020728843704811576	0.012684556237471393
5:Ins:R:2	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Ins:R:3	3.948266681419455e-06	7.161381472305569e-06	1.272486620488659e-05	7.675828367344669e-06	6.3619419818176466e-06	1.2122868270125764e-05	1.5604978990779728e-06	6.390744306372653e-06	2.3254523694049566e-05	2.796191262556628e-05	2.6413304726702336e-05	2.5721693054947538e-05	2.6863012580709742e-05
5:Ins:R:4	3.5081479258754674e-06	0.001146197534018256	0.0005749188338864287	5.360752411280126e-06	5.261983911471665e-06	1.887511886214573e-05	0.00015246138091384864	4.690865239354025e-06	1.9831309449121665e-05	0.001551256694043938	0.0010744477185653523	0.000867552664779699	2.4409204252151538e-05
5:Ins:R:5	0.00028848795445194736	0.00033741337809847967	0.00018188758214516081	8.075609576015571e-06	4.853625542485436e-06	9.636321147847108e-06	9.036411675822364e-07	0.00034298680768500843	0.0003810284839952753	0.00028750750458736245	0.000310136426749826	0.0009522658261024238	0.0011880281704482816
2:Del:M:1	1.9954110209792948e-06	0.015064272471237435	0.00610464560548228	0.013885720503529942	1.1392893162801935e-06	2.8450183161107434e-06	0.0013142552305770512	5.048083825916667e-07	1.0747020415161993e-05	0.09846573162806939	0.06267526840276881	0.009743584921318443	0.010366221495934294
3:Del:M:1	0.02194765674762825	0.013960130272352107	0.0420953845229756	2.066283840207461e-06	1.3180728988275972e-06	1.7883726859698375e-06	0.02671471715561135	1.3328645754503061e-06	0.006913339321566052	0.0652737251108571	0.038516881642863154	0.013035828770047905	0.039646000297549715
3:Del:M:2	9.11882823408187e-06	0.015303237054960898	0.01426748419245243	0.006249662646516659	6.067084768801578e-06	9.799959184656852e-06	0.011825451019717548	2.6674061023375845e-06	0.0026894523514092348	0.03841620225787968	0.009629831310985538	0.007209132171323773	0.005018037054439143
4:Del:M:1	0.007783372720757094	0.02642227076852895	0.02963747899755352	0.013632473632024519	4.227414956403664e-06	3.3882714760125053e-06	0.0022670531644138235	3.1302051563915763e-06	0.005252106774068466	0.03206646399091824	0.025813522273188026	0.019392086476022995	0.0068760481441055765
4:Del:M:2	2.5281961949730204e-06	0.011128219430442954	0.004963437977979387	0.0031089146117051635	3.691183752015566e-06	5.972902760712865e-06	1.1148037989035705e-08	1.9726575963829873e-06	0.000957640386438167	0.013417633077713967	0.01342159673116233	0.0027824970003772855	0.0040785814945593305
4:Del:M:3	0.002437163469221559	0.0018293351214803504	0.0027476956211406407	0.0005630778362207896	4.302387545370342e-06	0.00012694037847325035	9.203705621096958e-05	0.0006191614710122491	0.00039081267156385974	0.0027605270374806423	0.0027632450184076635	0.0006218842736719428	0.0023469728603837817
5:Del:M:1	1.1794422209258452e-07	8.953467079973288e-07	3.0507054347594932e-06	2.5675948845164943e-06	1.4938938079603485e-06	3.2715687800314677e-06	3.9474732721108315e-07	7.887530936260637e-09	0.08035468301455927	6.760815449524671e-06	0.023783811954122786	0.380091019890726	5.228808674929806e-06
5:Del:M:2	2.1957114402226807e-06	3.298991737904222e-06	6.5297329767233235e-06	5.804135381074395e-06	4.737734990101351e-06	0.007084593610286068	3.3453587420240185e-07	3.0471511621769633e-06	0.01698642437339307	0.017055115270359997	0.027614200406556696	0.10091798207252699	0.018872109392433837
5:Del:M:3	2.7546866779933527e-06	8.442071854612246e-06	1.0118290932344583e-05	0.0039759396964616535	3.222679524602275e-06	0.00017384850405430068	2.3342981355275092e-08	0.003378763718757701	0.0074727764408938436	0.005359400487244178	0.0030449795509563653	0.024535661477451263	0.011300476816040827
5:Del:M:4	2.1993358132021966e-06	0.002554857028674936	0.006935386317430433	5.525533140075349e-06	4.442451518116286e-06	1.2574830506414022e-05	2.47939960710634e-08	5.227420942096236e-06	0.003066067373583792	0.005682323698086596	0.0033779364740136467	0.006940858534471772	0.005104912903713436
5:Del:M:5	0.00035124348234300364	0.001035406406238811	0.00016214502266696703	0.0005627786815594505	4.23742179312588e-06	8.409934534843918e-06	0.000410899714768694	0.0010179012144088044	0.0009526841447041079	0.00358942225075225	0.0007792244052931589	0.0015971132504697986	0.0041895541234832
